Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_staff_tested,fac_staff_positive,fac_staff_recovered,fac_staff_deaths,fac_inc_tested,fac_inc_positive,fac_inc_recovered,fac_inc_deaths,sum _staff_testsconducted,sum_inc_partiallyvaccinated,sum_inc_fullyvaccinated,sum_staff_partiallyvaccinated,sum_staff_fullyvaccinated,x18,x19,facility_bjs,fac_state,fac_city,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_deaths,sum_staff_positive,sum_staff_tested,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,oldnew,sum_inc_firstdoserefusal,sum_inc_seconddoserefusal,state
4960,2021-08-28,2021-08-13,MD,Chesapeake Detention Center (CDF),NR,98.0,94.0,,,193.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4961,2021-08-28,2021-08-13,MD,Dorsey Run Correctional Facility (DRCF),NR,80.0,80.0,,,97.0,96.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4962,2021-08-28,2021-08-13,MD,Eastern Correctional Institution (ECI),NR,261.0,249.0,,,1100.0,1098.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4963,2021-08-28,2021-08-13,MD,Eastern Pre-Release Unit (EPRU),NR,5.0,5.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4964,2021-08-28,2021-08-13,MD,Jessup Correctional Institution (JCI),NR,144.0,144.0,,,362.0,359.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4965,2021-08-28,2021-08-13,MD,Maryland Correctional Facility for Women (MCIW),NR,120.0,117.0,,,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4966,2021-08-28,2021-08-13,MD,Maryland CI - Hagerstown (MCIH),NR,99.0,94.0,,,141.0,137.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4967,2021-08-28,2021-08-13,MD,Maryland Correctional Institution - Jessup (MCIJ),NR,83.0,82.0,,,235.0,234.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4968,2021-08-28,2021-08-13,MD,Maryland Correctional Training Ctr. (MCTC),NR,179.0,173.0,1.0,,226.0,222.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4969,2021-08-28,2021-08-13,MD,"Maryland Reception, Diagnostics and Classification Center (MRDCC)",NR,103.0,103.0,,,125.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4970,2021-08-28,2021-08-13,MD,Metropolitan Transition Center (MTC),NR,175.0,175.0,,,256.0,255.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4971,2021-08-28,2021-08-13,MD,North Branch Correctional Institution (NBCI),NR,190.0,185.0,,,383.0,380.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4972,2021-08-28,2021-08-13,MD,Patuxent Institution (PATX),NR,127.0,125.0,,,69.0,68.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4973,2021-08-28,2021-08-13,MD,Roxbury Correctional Institution (RCI),NR,121.0,120.0,,,276.0,273.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4974,2021-08-28,2021-08-13,MD,Southern MD Pre-Release Unit (SMPRU),NR,10.0,10.0,,,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4975,2021-08-28,2021-08-13,MD,Western Correctional Institution (WCI),NR,166.0,154.0,,,284.0,277.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4976,2021-08-28,2021-08-13,MD,Youth Detention Center (YDC),NR,40.0,40.0,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4977,2021-08-28,2021-08-13,MD,,,,,,88309.0,,,,134275,11475,10737,4048,4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5126.0,178.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4978,2021-08-29,2021-08-13,MD,Baltimore Central Booking & Intake Center (BCBIC),NR,282.0,276.0,2.0,,380.0,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4979,2021-08-29,2021-08-13,MD,Balimore City Correctional Center (BCCC),NR,40.0,39.0,1.0,,153.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4980,2021-08-29,2021-08-13,MD,Central Maryland CF (CMCF),NR,37.0,37.0,,,124.0,122.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4981,2021-08-29,2021-08-13,MD,Chesapeake Detention Center (CDF),NR,98.0,94.0,,,193.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4982,2021-08-29,2021-08-13,MD,Dorsey Run Correctional Facility (DRCF),NR,80.0,80.0,,,97.0,96.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4983,2021-08-29,2021-08-13,MD,Eastern Correctional Institution (ECI),NR,261.0,249.0,,,1100.0,1098.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4984,2021-08-29,2021-08-13,MD,Eastern Pre-Release Unit (EPRU),NR,5.0,5.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4985,2021-08-29,2021-08-13,MD,Jessup Correctional Institution (JCI),NR,144.0,144.0,,,362.0,359.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4986,2021-08-29,2021-08-13,MD,Maryland Correctional Facility for Women (MCIW),NR,120.0,117.0,,,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4987,2021-08-29,2021-08-13,MD,Maryland CI - Hagerstown (MCIH),NR,99.0,94.0,,,141.0,137.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4988,2021-08-29,2021-08-13,MD,Maryland Correctional Institution - Jessup (MCIJ),NR,83.0,82.0,,,235.0,234.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4989,2021-08-29,2021-08-13,MD,Maryland Correctional Training Ctr. (MCTC),NR,179.0,173.0,1.0,,226.0,222.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4990,2021-08-29,2021-08-13,MD,"Maryland Reception, Diagnostics and Classification Center (MRDCC)",NR,103.0,103.0,,,125.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4991,2021-08-29,2021-08-13,MD,Metropolitan Transition Center (MTC),NR,175.0,175.0,,,256.0,255.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4992,2021-08-29,2021-08-13,MD,North Branch Correctional Institution (NBCI),NR,190.0,185.0,,,383.0,380.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4993,2021-08-29,2021-08-13,MD,Patuxent Institution (PATX),NR,127.0,125.0,,,69.0,68.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4994,2021-08-29,2021-08-13,MD,Roxbury Correctional Institution (RCI),NR,121.0,120.0,,,276.0,273.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4995,2021-08-29,2021-08-13,MD,Southern MD Pre-Release Unit (SMPRU),NR,10.0,10.0,,,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4996,2021-08-29,2021-08-13,MD,Western Correctional Institution (WCI),NR,166.0,154.0,,,284.0,277.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4997,2021-08-29,2021-08-13,MD,Youth Detention Center (YDC),NR,40.0,40.0,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4998,2021-08-29,2021-08-13,MD,,,,,,88309.0,,,,134275,11475,10737,4048,4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5126.0,178.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
4999,2021-08-30,2021-08-13,MD,Baltimore Central Booking & Intake Center (BCBIC),NR,282.0,276.0,2.0,,380.0,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5000,2021-08-30,2021-08-13,MD,Balimore City Correctional Center (BCCC),NR,40.0,39.0,1.0,,153.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5001,2021-08-30,2021-08-13,MD,Central Maryland CF (CMCF),NR,37.0,37.0,,,124.0,122.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5002,2021-08-30,2021-08-13,MD,Chesapeake Detention Center (CDF),NR,98.0,94.0,,,193.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5003,2021-08-30,2021-08-13,MD,Dorsey Run Correctional Facility (DRCF),NR,80.0,80.0,,,97.0,96.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5004,2021-08-30,2021-08-13,MD,Eastern Correctional Institution (ECI),NR,261.0,249.0,,,1100.0,1098.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5005,2021-08-30,2021-08-13,MD,Eastern Pre-Release Unit (EPRU),NR,5.0,5.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5006,2021-08-30,2021-08-13,MD,Jessup Correctional Institution (JCI),NR,144.0,144.0,,,362.0,359.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5007,2021-08-30,2021-08-13,MD,Maryland Correctional Facility for Women (MCIW),NR,120.0,117.0,,,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5008,2021-08-30,2021-08-13,MD,Maryland CI - Hagerstown (MCIH),NR,99.0,94.0,,,141.0,137.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5009,2021-08-30,2021-08-13,MD,Maryland Correctional Institution - Jessup (MCIJ),NR,83.0,82.0,,,235.0,234.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5010,2021-08-30,2021-08-13,MD,Maryland Correctional Training Ctr. (MCTC),NR,179.0,173.0,1.0,,226.0,222.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5011,2021-08-30,2021-08-13,MD,"Maryland Reception, Diagnostics and Classification Center (MRDCC)",NR,103.0,103.0,,,125.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5012,2021-08-30,2021-08-13,MD,Metropolitan Transition Center (MTC),NR,175.0,175.0,,,256.0,255.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5013,2021-08-30,2021-08-13,MD,North Branch Correctional Institution (NBCI),NR,190.0,185.0,,,383.0,380.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5014,2021-08-30,2021-08-13,MD,Patuxent Institution (PATX),NR,127.0,125.0,,,69.0,68.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5015,2021-08-30,2021-08-13,MD,Roxbury Correctional Institution (RCI),NR,121.0,120.0,,,276.0,273.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5016,2021-08-30,2021-08-13,MD,Southern MD Pre-Release Unit (SMPRU),NR,10.0,10.0,,,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5017,2021-08-30,2021-08-13,MD,Western Correctional Institution (WCI),NR,166.0,154.0,,,284.0,277.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5018,2021-08-30,2021-08-13,MD,Youth Detention Center (YDC),NR,40.0,40.0,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5019,2021-08-30,2021-08-13,MD,,,,,,88309.0,,,,134275,11475,10737,4048,4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5126.0,178.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5020,2021-08-31,2021-08-13,MD,Baltimore Central Booking & Intake Center (BCBIC),NR,282.0,276.0,2.0,,380.0,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5021,2021-08-31,2021-08-13,MD,Balimore City Correctional Center (BCCC),NR,40.0,39.0,1.0,,153.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5022,2021-08-31,2021-08-13,MD,Central Maryland CF (CMCF),NR,37.0,37.0,,,124.0,122.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5023,2021-08-31,2021-08-13,MD,Chesapeake Detention Center (CDF),NR,98.0,94.0,,,193.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5024,2021-08-31,2021-08-13,MD,Dorsey Run Correctional Facility (DRCF),NR,80.0,80.0,,,97.0,96.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5025,2021-08-31,2021-08-13,MD,Eastern Correctional Institution (ECI),NR,261.0,249.0,,,1100.0,1098.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5026,2021-08-31,2021-08-13,MD,Eastern Pre-Release Unit (EPRU),NR,5.0,5.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5027,2021-08-31,2021-08-13,MD,Jessup Correctional Institution (JCI),NR,144.0,144.0,,,362.0,359.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5028,2021-08-31,2021-08-13,MD,Maryland Correctional Facility for Women (MCIW),NR,120.0,117.0,,,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5029,2021-08-31,2021-08-13,MD,Maryland CI - Hagerstown (MCIH),NR,99.0,94.0,,,141.0,137.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5030,2021-08-31,2021-08-13,MD,Maryland Correctional Institution - Jessup (MCIJ),NR,83.0,82.0,,,235.0,234.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5031,2021-08-31,2021-08-13,MD,Maryland Correctional Training Ctr. (MCTC),NR,179.0,173.0,1.0,,226.0,222.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5032,2021-08-31,2021-08-13,MD,"Maryland Reception, Diagnostics and Classification Center (MRDCC)",NR,103.0,103.0,,,125.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5033,2021-08-31,2021-08-13,MD,Metropolitan Transition Center (MTC),NR,175.0,175.0,,,256.0,255.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5034,2021-08-31,2021-08-13,MD,North Branch Correctional Institution (NBCI),NR,190.0,185.0,,,383.0,380.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5035,2021-08-31,2021-08-13,MD,Patuxent Institution (PATX),NR,127.0,125.0,,,69.0,68.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5036,2021-08-31,2021-08-13,MD,Roxbury Correctional Institution (RCI),NR,121.0,120.0,,,276.0,273.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5037,2021-08-31,2021-08-13,MD,Southern MD Pre-Release Unit (SMPRU),NR,10.0,10.0,,,23.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5038,2021-08-31,2021-08-13,MD,Western Correctional Institution (WCI),NR,166.0,154.0,,,284.0,277.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5039,2021-08-31,2021-08-13,MD,Youth Detention Center (YDC),NR,40.0,40.0,,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5040,2021-08-31,2021-08-13,MD,,,,,,88309.0,,,,134275,11475,10737,4048,4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5126.0,178.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5041,2021-09-01,2021-08-13,MD,Baltimore Central Booking & Intake Center (BCBIC),NR,282.0,276.0,2.0,,380.0,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5042,2021-09-01,2021-08-13,MD,Balimore City Correctional Center (BCCC),NR,40.0,39.0,1.0,,153.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5043,2021-09-01,2021-08-13,MD,Central Maryland CF (CMCF),NR,37.0,37.0,,,124.0,122.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5044,2021-09-01,2021-08-13,MD,Chesapeake Detention Center (CDF),NR,98.0,94.0,,,193.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5045,2021-09-01,2021-08-13,MD,Dorsey Run Correctional Facility (DRCF),NR,80.0,80.0,,,97.0,96.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5046,2021-09-01,2021-08-13,MD,Eastern Correctional Institution (ECI),NR,261.0,249.0,,,1100.0,1098.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5047,2021-09-01,2021-08-13,MD,Eastern Pre-Release Unit (EPRU),NR,5.0,5.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5048,2021-09-01,2021-08-13,MD,Jessup Correctional Institution (JCI),NR,144.0,144.0,,,362.0,359.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5049,2021-09-01,2021-08-13,MD,Maryland Correctional Facility for Women (MCIW),NR,120.0,117.0,,,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5050,2021-09-01,2021-08-13,MD,Maryland CI - Hagerstown (MCIH),NR,99.0,94.0,,,141.0,137.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
5051,2021-09-01,2021-08-13,MD,Maryland Correctional Institution - Jessup (MCIJ),NR,83.0,82.0,,,235.0,234.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/MD.csv
