Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,sum_inc_totalcapacity,sum_inc_deathsadults,sum_inc_deathsjuvenile,sum_inc_populationadult,sum_inc_populationjuvenile,sum_inc_testedadult,sum_inc_testedjuvenile,sum_inc_pendingadult,sum_inc_pendingjuvenile,sum_inc_positiveadult,sum_inc_positivejuvenile,sum_inc_negativeadult,sum_inc_negativejuvenile,sum_inc_refusedadult,sum_inc_refusedjuvenile,sum_staff_positiveadult,sum_staff_positivejuvenile,sum_staff_deathsadult,sum_staff_deathsjuvenile,sum_staff_positive,sum_staff_deaths,sum_inc_adult_vaccinated_dose1,sum_inc_adult_vaccinated_dose2,sum_inc_juvenile_vaccinated_dose1,sum_inc_juvenile_vaccinated_dose2,facility_bjs,fac_state,fac_inc_deaths,fac_address,fac_zip,sum_inc_negative,sum_inc_pending,sum_inc_pop,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_inc_refused,match,bjs_fac_state,bjs_fac_id,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,sum_inc_vaccinatedpercent_adult,sum_inc_vaccinatedpercent_juvenile,state
1683,2021-09-02,2021-08-27,ME,MCC,4818.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1684,2021-09-02,2021-08-27,ME,MVCF,1347.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1685,2021-09-02,2021-08-27,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1686,2021-09-02,2021-08-27,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1687,2021-09-02,2021-08-27,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1688,2021-09-03,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1689,2021-09-03,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1690,2021-09-03,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1691,2021-09-03,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1692,2021-09-03,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1693,2021-09-03,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1694,2021-09-03,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1695,2021-09-04,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1696,2021-09-04,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1697,2021-09-04,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1698,2021-09-04,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1699,2021-09-04,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1700,2021-09-04,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1701,2021-09-04,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1702,2021-09-05,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1703,2021-09-05,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1704,2021-09-05,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1705,2021-09-05,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1706,2021-09-05,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1707,2021-09-05,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1708,2021-09-05,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1709,2021-09-06,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1710,2021-09-06,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1711,2021-09-06,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1712,2021-09-06,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1713,2021-09-06,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1714,2021-09-06,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1715,2021-09-06,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1716,2021-09-07,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1717,2021-09-07,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1718,2021-09-07,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1719,2021-09-07,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1720,2021-09-07,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1721,2021-09-07,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1722,2021-09-07,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1723,2021-09-08,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1724,2021-09-08,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1725,2021-09-08,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1726,2021-09-08,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1727,2021-09-08,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1728,2021-09-08,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1729,2021-09-08,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1730,2021-09-09,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1731,2021-09-09,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1732,2021-09-09,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1733,2021-09-09,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1734,2021-09-09,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1735,2021-09-09,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1736,2021-09-09,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1737,2021-09-10,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1738,2021-09-10,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1739,2021-09-10,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1740,2021-09-10,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1741,2021-09-10,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1742,2021-09-10,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1743,2021-09-10,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1744,2021-09-11,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1745,2021-09-11,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1746,2021-09-11,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1747,2021-09-11,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1748,2021-09-11,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1749,2021-09-11,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1750,2021-09-11,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1751,2021-09-12,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1752,2021-09-12,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1753,2021-09-12,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1754,2021-09-12,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1755,2021-09-12,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1756,2021-09-12,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1757,2021-09-12,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1758,2021-09-13,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1759,2021-09-13,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1760,2021-09-13,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1761,2021-09-13,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1762,2021-09-13,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1763,2021-09-13,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1764,2021-09-13,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1765,2021-09-14,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1766,2021-09-14,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1767,2021-09-14,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1768,2021-09-14,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1769,2021-09-14,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1770,2021-09-14,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1771,2021-09-14,2021-09-03,ME,Long Creek Youth Development Center,502.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1772,2021-09-15,2021-09-03,ME,,,,2616.0,NR,NR,1607.0,38.0,12421,502,NR,NR,201,2,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,1337.96,NR,11.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.5,40.5,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1773,2021-09-15,2021-09-03,ME,MSP,5111.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1774,2021-09-15,2021-09-03,ME,MCC,4837.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1775,2021-09-15,2021-09-03,ME,MVCF,1348.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1776,2021-09-15,2021-09-03,ME,BCF,587.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
1777,2021-09-15,2021-09-03,ME,Women,538.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
