Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_positiveonsite,fac_inc_hospitalized,fac_inc_deaths,fac_staff_positive,fac_staff_active,sum_inc_docearlyrelease,sum_inc_hospitalearlyrelease,sum_inc_localjailsearlyrelease,sum_staff_deaths,sum_inc_vaccinated,sum_staff_vaccinated,facility_bjs,fac_state,fac_inc_hospital,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_zip2,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_privprison,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,state
10102,2021-09-09,2021-09-08,VA,Lawrenceville Correctional Center,NR,102.0,0.0,0.0,1.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10103,2021-09-09,2021-09-08,VA,Lunenburg Correctional Center,NR,119.0,0.0,0.0,1.0,NR,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10104,2021-09-09,2021-09-08,VA,Marion Correctional Treatment Center,NR,90.0,0.0,0.0,2.0,NR,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10105,2021-09-09,2021-09-08,VA,Nottoway Correctional Center (includes Nottoway Work Center),NR,546.0,5.0,0.0,2.0,NR,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10106,2021-09-09,2021-09-08,VA,Patrick Henry Correctional Unit,NR,60.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10107,2021-09-09,2021-09-08,VA,Pocahontas State Correctional Center,NR,249.0,4.0,0.0,3.0,NR,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10108,2021-09-09,2021-09-08,VA,Red Onion State Prison,NR,62.0,0.0,0.0,0.0,NR,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10109,2021-09-09,2021-09-08,VA,River North Correctional Center,NR,88.0,0.0,0.0,0.0,NR,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10110,2021-09-09,2021-09-08,VA,Rustburg Correctional Unit,NR,29.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10111,2021-09-09,2021-09-08,VA,St. Brides Correctional Center,NR,459.0,0.0,0.0,0.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10112,2021-09-09,2021-09-08,VA,Stafford Men’s CCAP,NR,8.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10113,2021-09-09,2021-09-08,VA,State Farm Correctional Complex,NR,493.0,0.0,0.0,10.0,NR,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10114,2021-09-09,2021-09-08,VA,Sussex I State Prison,NR,181.0,2.0,0.0,0.0,NR,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10115,2021-09-09,2021-09-08,VA,Sussex II State Prison,NR,190.0,0.0,0.0,1.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10116,2021-09-09,2021-09-08,VA,Virginia Correctional Center for Women (includes State Farm Work Center),NR,74.0,0.0,0.0,1.0,NR,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10117,2021-09-09,2021-09-08,VA,Wallens Ridge State Prison,NR,20.0,0.0,0.0,0.0,NR,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10118,2021-09-09,2021-09-08,VA,Wise Correctional Unit,NR,24.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10119,2021-09-09,2021-09-08,VA,,,,,,,,,1376.0,4.0,805.0,5.0,21770.0,7323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10120,2021-09-10,2021-09-09,VA,Appalachian Men’s CCAP,NR,50.0,0.0,0.0,0.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10121,2021-09-10,2021-09-09,VA,Augusta Correctional Center,NR,585.0,0.0,0.0,5.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10122,2021-09-10,2021-09-09,VA,Baskerville Correctional Center,NR,249.0,0.0,0.0,0.0,NR,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10123,2021-09-10,2021-09-09,VA,Bland Correctional Center,NR,191.0,0.0,0.0,0.0,NR,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10124,2021-09-10,2021-09-09,VA,Brunswick CCAP,NR,0.0,0.0,0.0,0.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10125,2021-09-10,2021-09-09,VA,Buckingham Correctional Center,NR,648.0,0.0,0.0,4.0,NR,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10126,2021-09-10,2021-09-09,VA,Caroline Correctional Unit,NR,6.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10127,2021-09-10,2021-09-09,VA,Central Virginia Correctional Unit #13,NR,58.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10128,2021-09-10,2021-09-09,VA,Chesterfield Women’s CCAP,NR,0.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10129,2021-09-10,2021-09-09,VA,Coffeewood Correctional Center,NR,674.0,0.0,0.0,1.0,NR,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10130,2021-09-10,2021-09-09,VA,Cold Springs CCAP,NR,31.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10131,2021-09-10,2021-09-09,VA,Cold Springs Correctional Unit #10,NR,64.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10132,2021-09-10,2021-09-09,VA,Deerfield Correctional Center (includes Deerfield Work Centers),NR,838.0,1.0,0.0,19.0,NR,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10133,2021-09-10,2021-09-09,VA,Dillwyn Correctional Center,NR,567.0,0.0,0.0,2.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10134,2021-09-10,2021-09-09,VA,Fluvanna Correctional Center for Women,NR,655.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10135,2021-09-10,2021-09-09,VA,Green Rock Correctional Center,NR,233.0,0.0,0.0,0.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10136,2021-09-10,2021-09-09,VA,Greensville Correctional Center (includes Greensville Work Center),NR,726.0,0.0,0.0,2.0,NR,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10137,2021-09-10,2021-09-09,VA,Halifax Correctional Unit,NR,130.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10138,2021-09-10,2021-09-09,VA,Harrisonburg Men’s CCAP,NR,26.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10139,2021-09-10,2021-09-09,VA,Haynesville Correctional Center,NR,489.0,0.0,0.0,1.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10140,2021-09-10,2021-09-09,VA,Haynesville Correctional Unit #17,NR,1.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10141,2021-09-10,2021-09-09,VA,Indian Creek Correctional Center,NR,104.0,0.0,0.0,0.0,NR,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10142,2021-09-10,2021-09-09,VA,Keen Mountain Correctional Center,NR,80.0,29.0,0.0,1.0,NR,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10143,2021-09-10,2021-09-09,VA,Lawrenceville Correctional Center,NR,102.0,0.0,0.0,1.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10144,2021-09-10,2021-09-09,VA,Lunenburg Correctional Center,NR,119.0,0.0,0.0,1.0,NR,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10145,2021-09-10,2021-09-09,VA,Marion Correctional Treatment Center,NR,90.0,0.0,0.0,2.0,NR,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10146,2021-09-10,2021-09-09,VA,Nottoway Correctional Center (includes Nottoway Work Center),NR,546.0,5.0,0.0,2.0,NR,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10147,2021-09-10,2021-09-09,VA,Patrick Henry Correctional Unit,NR,60.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10148,2021-09-10,2021-09-09,VA,Pocahontas State Correctional Center,NR,249.0,4.0,0.0,3.0,NR,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10149,2021-09-10,2021-09-09,VA,Red Onion State Prison,NR,62.0,0.0,0.0,0.0,NR,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10150,2021-09-10,2021-09-09,VA,River North Correctional Center,NR,88.0,0.0,0.0,0.0,NR,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10151,2021-09-10,2021-09-09,VA,Rustburg Correctional Unit,NR,29.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10152,2021-09-10,2021-09-09,VA,St. Brides Correctional Center,NR,459.0,0.0,0.0,0.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10153,2021-09-10,2021-09-09,VA,Stafford Men’s CCAP,NR,8.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10154,2021-09-10,2021-09-09,VA,State Farm Correctional Complex,NR,494.0,1.0,0.0,10.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10155,2021-09-10,2021-09-09,VA,Sussex I State Prison,NR,181.0,2.0,0.0,0.0,NR,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10156,2021-09-10,2021-09-09,VA,Sussex II State Prison,NR,190.0,0.0,0.0,1.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10157,2021-09-10,2021-09-09,VA,Virginia Correctional Center for Women (includes State Farm Work Center),NR,74.0,0.0,0.0,1.0,NR,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10158,2021-09-10,2021-09-09,VA,Wallens Ridge State Prison,NR,20.0,0.0,0.0,0.0,NR,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10159,2021-09-10,2021-09-09,VA,Wise Correctional Unit,NR,24.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10160,2021-09-10,2021-09-09,VA,,,,,,,,,1376.0,4.0,805.0,5.0,21770.0,7323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10161,2021-09-11,2021-09-10,VA,Appalachian Men’s CCAP,NR,50.0,0.0,0.0,0.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10162,2021-09-11,2021-09-10,VA,Augusta Correctional Center,NR,585.0,0.0,0.0,5.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10163,2021-09-11,2021-09-10,VA,Baskerville Correctional Center,NR,249.0,0.0,0.0,0.0,NR,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10164,2021-09-11,2021-09-10,VA,Bland Correctional Center,NR,191.0,0.0,0.0,0.0,NR,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10165,2021-09-11,2021-09-10,VA,Brunswick CCAP,NR,0.0,0.0,0.0,0.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10166,2021-09-11,2021-09-10,VA,Buckingham Correctional Center,NR,648.0,0.0,0.0,4.0,NR,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10167,2021-09-11,2021-09-10,VA,Caroline Correctional Unit,NR,6.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10168,2021-09-11,2021-09-10,VA,Central Virginia Correctional Unit #13,NR,58.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10169,2021-09-11,2021-09-10,VA,Chesterfield Women’s CCAP,NR,0.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10170,2021-09-11,2021-09-10,VA,Coffeewood Correctional Center,NR,674.0,0.0,0.0,1.0,NR,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10171,2021-09-11,2021-09-10,VA,Cold Springs CCAP,NR,31.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10172,2021-09-11,2021-09-10,VA,Cold Springs Correctional Unit #10,NR,64.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10173,2021-09-11,2021-09-10,VA,Deerfield Correctional Center (includes Deerfield Work Centers),NR,838.0,1.0,0.0,19.0,NR,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10174,2021-09-11,2021-09-10,VA,Dillwyn Correctional Center,NR,567.0,0.0,0.0,2.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10175,2021-09-11,2021-09-10,VA,Fluvanna Correctional Center for Women,NR,655.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10176,2021-09-11,2021-09-10,VA,Green Rock Correctional Center,NR,233.0,0.0,0.0,0.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10177,2021-09-11,2021-09-10,VA,Greensville Correctional Center (includes Greensville Work Center),NR,726.0,0.0,0.0,2.0,NR,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10178,2021-09-11,2021-09-10,VA,Halifax Correctional Unit,NR,130.0,0.0,0.0,0.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10179,2021-09-11,2021-09-10,VA,Harrisonburg Men’s CCAP,NR,26.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10180,2021-09-11,2021-09-10,VA,Haynesville Correctional Center,NR,489.0,0.0,0.0,1.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10181,2021-09-11,2021-09-10,VA,Haynesville Correctional Unit #17,NR,1.0,0.0,0.0,0.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10182,2021-09-11,2021-09-10,VA,Indian Creek Correctional Center,NR,104.0,0.0,0.0,0.0,NR,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10183,2021-09-11,2021-09-10,VA,Keen Mountain Correctional Center,NR,80.0,29.0,0.0,1.0,NR,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10184,2021-09-11,2021-09-10,VA,Lawrenceville Correctional Center,NR,102.0,0.0,0.0,1.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10185,2021-09-11,2021-09-10,VA,Lunenburg Correctional Center,NR,119.0,0.0,0.0,1.0,NR,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10186,2021-09-11,2021-09-10,VA,Marion Correctional Treatment Center,NR,90.0,0.0,0.0,2.0,NR,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10187,2021-09-11,2021-09-10,VA,Nottoway Correctional Center (includes Nottoway Work Center),NR,547.0,6.0,0.0,2.0,NR,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10188,2021-09-11,2021-09-10,VA,Patrick Henry Correctional Unit,NR,60.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10189,2021-09-11,2021-09-10,VA,Pocahontas State Correctional Center,NR,249.0,4.0,0.0,3.0,NR,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10190,2021-09-11,2021-09-10,VA,Red Onion State Prison,NR,62.0,0.0,0.0,0.0,NR,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10191,2021-09-11,2021-09-10,VA,River North Correctional Center,NR,88.0,0.0,0.0,0.0,NR,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10192,2021-09-11,2021-09-10,VA,Rustburg Correctional Unit,NR,29.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10193,2021-09-11,2021-09-10,VA,St. Brides Correctional Center,NR,459.0,0.0,0.0,0.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10194,2021-09-11,2021-09-10,VA,Stafford Men’s CCAP,NR,8.0,0.0,0.0,0.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10195,2021-09-11,2021-09-10,VA,State Farm Correctional Complex,NR,494.0,1.0,0.0,10.0,NR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10196,2021-09-11,2021-09-10,VA,Sussex I State Prison,NR,181.0,2.0,0.0,0.0,NR,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
10197,2021-09-11,2021-09-10,VA,Sussex II State Prison,NR,190.0,0.0,0.0,1.0,NR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/VA.csv
