Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_positive,fac_staff_positive,fac_inc_vaccinated,fac_staff_vaccinated,sum_inc_tested,sum_inc_positive,sum_inc_deaths,sum_inc_pending,sum_inc_recovered,sum_staff_positive,sum_staff_recovered,sum_staff_deaths,sum_staff_vaccinated,sum_inc_vaccinated,facility_bjs,fac_state,fac_inc_deaths,fac_inc_tested,fac_inc_recovered,fac_inc_pending,fac_staff_recovered,fac_address,fac_zip,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_privprison,bjs_fac_malepop,bjs_fac_maleflag,bjs_fac_femalepop,bjs_fac_femaleflag,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,oldnew,last_updated,state
6350,2021-07-31,,AL,Alex City,78.0,17.0,104,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6351,2021-07-31,,AL,ATEF,11.0,2.0,400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6352,2021-07-31,,AL,Bibb,164.0,61.0,1192,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6353,2021-07-31,,AL,Birmingham,17.0,28.0,188,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6354,2021-07-31,,AL,Bullock,163.0,81.0,871,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6355,2021-07-31,,AL,Camden,5.0,3.0,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6356,2021-07-31,,AL,Childersburg,5.0,14.0,243,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6357,2021-07-31,,AL,CJC,0.0,75.0,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6358,2021-07-31,,AL,Donaldson,47.0,26.0,488,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6359,2021-07-31,,AL,Draper QIF,152.0,0.0,275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6360,2021-07-31,,AL,Easterling,72.0,49.0,634,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6361,2021-07-31,,AL,Elba,1.0,8.0,147,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6362,2021-07-31,,AL,Elmore,29.0,18.0,523,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6363,2021-07-31,,AL,Fountain,34.0,53.0,515,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6364,2021-07-31,,AL,Frank Lee,26.0,22.0,142,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6365,2021-07-31,,AL,Hamilton A&I,49.0,41.0,132,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6366,2021-07-31,,AL,Hamilton CBF,8.0,21.0,121,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6367,2021-07-31,,AL,Holman,39.0,33.0,222,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6368,2021-07-31,,AL,Kilby,25.0,44.0,418,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6369,2021-07-31,,AL,Limestone,153.0,108.0,1157,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6370,2021-07-31,,AL,Loxley,106.0,14.0,157,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6371,2021-07-31,,AL,Mobile,14.0,21.0,109,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6372,2021-07-31,,AL,Montgomery WF,1.0,11.0,112,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6373,2021-07-31,,AL,North Alabama,87.0,30.0,310,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6374,2021-07-31,,AL,Red Eagle,18.0,20.0,186,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6375,2021-07-31,,AL,St. Clair,107.0,58.0,398,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6376,2021-07-31,,AL,Staton,60.0,61.0,780,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6377,2021-07-31,,AL,Tutwiler,83.0,74.0,346,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6378,2021-07-31,,AL,Tutwiler QIF,35.0,0.0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6379,2021-07-31,,AL,Ventress,77.0,47.0,723,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6380,2021-07-31,,AL,,,,,,16907.0,1666.0,66.0,1.0,1596.0,1062.0,1050.0,3.0,874,10971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6381,2021-08-01,,AL,Alex City,78.0,17.0,104,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6382,2021-08-01,,AL,ATEF,11.0,2.0,400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6383,2021-08-01,,AL,Bibb,164.0,61.0,1192,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6384,2021-08-01,,AL,Birmingham,17.0,28.0,188,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6385,2021-08-01,,AL,Bullock,163.0,81.0,871,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6386,2021-08-01,,AL,Camden,5.0,3.0,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6387,2021-08-01,,AL,Childersburg,5.0,14.0,243,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6388,2021-08-01,,AL,CJC,0.0,75.0,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6389,2021-08-01,,AL,Donaldson,47.0,26.0,488,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6390,2021-08-01,,AL,Draper QIF,152.0,0.0,275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6391,2021-08-01,,AL,Easterling,72.0,49.0,634,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6392,2021-08-01,,AL,Elba,1.0,8.0,147,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6393,2021-08-01,,AL,Elmore,29.0,18.0,523,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6394,2021-08-01,,AL,Fountain,34.0,53.0,515,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6395,2021-08-01,,AL,Frank Lee,26.0,22.0,142,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6396,2021-08-01,,AL,Hamilton A&I,49.0,41.0,132,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6397,2021-08-01,,AL,Hamilton CBF,8.0,21.0,121,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6398,2021-08-01,,AL,Holman,39.0,33.0,222,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6399,2021-08-01,,AL,Kilby,25.0,44.0,418,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6400,2021-08-01,,AL,Limestone,153.0,108.0,1157,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6401,2021-08-01,,AL,Loxley,106.0,14.0,157,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6402,2021-08-01,,AL,Mobile,14.0,21.0,109,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6403,2021-08-01,,AL,Montgomery WF,1.0,11.0,112,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6404,2021-08-01,,AL,North Alabama,87.0,30.0,310,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6405,2021-08-01,,AL,Red Eagle,18.0,20.0,186,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6406,2021-08-01,,AL,St. Clair,107.0,58.0,398,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6407,2021-08-01,,AL,Staton,60.0,61.0,780,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6408,2021-08-01,,AL,Tutwiler,83.0,74.0,346,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6409,2021-08-01,,AL,Tutwiler QIF,35.0,0.0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6410,2021-08-01,,AL,Ventress,77.0,47.0,723,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6411,2021-08-01,,AL,,,,,,16907.0,1666.0,66.0,1.0,1596.0,1062.0,1050.0,3.0,874,10971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6412,2021-08-02,,AL,Alex City,78.0,17.0,104,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6413,2021-08-02,,AL,ATEF,11.0,2.0,400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6414,2021-08-02,,AL,Bibb,164.0,61.0,1192,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6415,2021-08-02,,AL,Birmingham,17.0,28.0,188,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6416,2021-08-02,,AL,Bullock,163.0,81.0,871,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6417,2021-08-02,,AL,Camden,5.0,3.0,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6418,2021-08-02,,AL,Childersburg,5.0,14.0,243,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6419,2021-08-02,,AL,CJC,0.0,75.0,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6420,2021-08-02,,AL,Donaldson,47.0,26.0,488,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6421,2021-08-02,,AL,Draper QIF,152.0,0.0,275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6422,2021-08-02,,AL,Easterling,72.0,49.0,634,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6423,2021-08-02,,AL,Elba,1.0,8.0,147,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6424,2021-08-02,,AL,Elmore,29.0,18.0,523,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6425,2021-08-02,,AL,Fountain,34.0,53.0,515,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6426,2021-08-02,,AL,Frank Lee,26.0,22.0,142,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6427,2021-08-02,,AL,Hamilton A&I,49.0,41.0,132,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6428,2021-08-02,,AL,Hamilton CBF,8.0,21.0,121,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6429,2021-08-02,,AL,Holman,39.0,33.0,222,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6430,2021-08-02,,AL,Kilby,25.0,44.0,418,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6431,2021-08-02,,AL,Limestone,153.0,108.0,1157,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6432,2021-08-02,,AL,Loxley,106.0,14.0,157,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6433,2021-08-02,,AL,Mobile,14.0,21.0,109,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6434,2021-08-02,,AL,Montgomery WF,1.0,11.0,112,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6435,2021-08-02,,AL,North Alabama,87.0,30.0,310,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6436,2021-08-02,,AL,Red Eagle,18.0,20.0,186,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6437,2021-08-02,,AL,St. Clair,107.0,58.0,398,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6438,2021-08-02,,AL,Staton,60.0,61.0,780,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6439,2021-08-02,,AL,Tutwiler,83.0,74.0,346,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6440,2021-08-02,,AL,Tutwiler QIF,35.0,0.0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6441,2021-08-02,,AL,Ventress,77.0,47.0,723,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6442,2021-08-02,,AL,,,,,,16907.0,1666.0,66.0,1.0,1596.0,1062.0,1050.0,3.0,874,10971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6443,2021-08-03,,AL,Alex City,78.0,17.0,104,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6444,2021-08-03,,AL,ATEF,11.0,2.0,400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6445,2021-08-03,,AL,Bibb,164.0,61.0,1192,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6446,2021-08-03,,AL,Birmingham,17.0,28.0,188,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6447,2021-08-03,,AL,Bullock,163.0,81.0,871,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6448,2021-08-03,,AL,Camden,5.0,3.0,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6449,2021-08-03,,AL,Childersburg,5.0,14.0,243,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6450,2021-08-03,,AL,CJC,0.0,75.0,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6451,2021-08-03,,AL,Donaldson,47.0,26.0,488,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6452,2021-08-03,,AL,Draper QIF,152.0,0.0,275,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6453,2021-08-03,,AL,Easterling,72.0,49.0,634,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6454,2021-08-03,,AL,Elba,1.0,8.0,147,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6455,2021-08-03,,AL,Elmore,29.0,18.0,523,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
6456,2021-08-03,,AL,Fountain,34.0,53.0,515,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-23,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
