Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_active,fac_inc_recovered,fac_inc_deaths,fac_staff_positive,fac_staff_active,fac_staff_recovered,fac_staff_deaths,fac_inc_fully_vaccinated,fac_inc_declined_vaccination,facility_bjs,fac_state,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_staff_deaths,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_changeuse,bjs_fac_changeclose,state
12210,2021-09-19,2021-09-15,SC,Lieber,,,,,,,,,,546,696,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12211,2021-09-19,2021-09-15,SC,Livesay,,,,,,,,,,275,11,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12212,2021-09-19,2021-09-15,SC,MacDougall,,,,,,,,,,472,50,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12213,2021-09-19,2021-09-15,SC,Manning,,,,,,,,,,163,79,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12214,2021-09-19,2021-09-15,SC,McCormick,,,,,,,,,,469,405,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12215,2021-09-19,2021-09-15,SC,Palmer,,,,,,,,,,104,20,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12216,2021-09-19,2021-09-15,SC,Perry,,,,,,,,,,555,252,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12217,2021-09-19,2021-09-15,SC,Ridgeland,,,,,,,,,,420,604,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12218,2021-09-19,2021-09-15,SC,Trenton,,,,,,,,,,249,217,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12219,2021-09-19,2021-09-15,SC,Turbeville,,,,,,,,,,324,652,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12220,2021-09-19,2021-09-15,SC,Tyger River,,,,,,,,,,529,189,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12221,2021-09-19,2021-09-15,SC,Wateree,,,,,,,,,,176,222,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12222,2021-09-20,2021-09-17,SC,Allendale,NR,31.0,0.0,29.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12223,2021-09-20,2021-09-17,SC,Broad River,NR,418.0,0.0,409.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12224,2021-09-20,2021-09-17,SC,Camille Graham,NR,112.0,1.0,111.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12225,2021-09-20,2021-09-17,SC,Evans,NR,114.0,0.0,112.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12226,2021-09-20,2021-09-17,SC,Goodman,NR,83.0,0.0,82.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12227,2021-09-20,2021-09-17,SC,Kershaw,NR,108.0,0.0,107.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12228,2021-09-20,2021-09-17,SC,Kirkland,NR,677.0,21.0,652.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12229,2021-09-20,2021-09-17,SC,Leath,NR,23.0,0.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12230,2021-09-20,2021-09-17,SC,Lee,NR,78.0,1.0,74.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12231,2021-09-20,2021-09-17,SC,LEIBER,NR,148.0,0.0,146.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12232,2021-09-20,2021-09-17,SC,Livesay,NR,223.0,0.0,223.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12233,2021-09-20,2021-09-17,SC,MacDougall,NR,362.0,0.0,358.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12234,2021-09-20,2021-09-17,SC,Manning,NR,168.0,0.0,167.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12235,2021-09-20,2021-09-17,SC,McCormick,NR,48.0,0.0,42.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12236,2021-09-20,2021-09-17,SC,Palmer,NR,11.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12237,2021-09-20,2021-09-17,SC,Perry,NR,186.0,2.0,182.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12238,2021-09-20,2021-09-17,SC,Ridgeland,NR,105.0,1.0,102.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12239,2021-09-20,2021-09-17,SC,Trenton,NR,84.0,0.0,84.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12240,2021-09-20,2021-09-17,SC,Turbeville,NR,32.0,1.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12241,2021-09-20,2021-09-17,SC,Tyger River,NR,482.0,1.0,477.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12242,2021-09-20,2021-09-17,SC,Wateree River,NR,112.0,1.0,111.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12243,2021-09-20,2021-09-17,SC,NON-INSTITUTIONAL,NR,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12244,2021-09-20,2021-09-17,SC,Other Locations,NR,3.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12245,2021-09-20,2021-09-17,SC,Allendale,,,,,,46.0,4.0,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12246,2021-09-20,2021-09-17,SC,Broad River,,,,,,116.0,4.0,111.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12247,2021-09-20,2021-09-17,SC,Camille Graham,,,,,,70.0,0.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12248,2021-09-20,2021-09-17,SC,Evans,,,,,,56.0,3.0,53.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12249,2021-09-20,2021-09-17,SC,Goodman,,,,,,18.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12250,2021-09-20,2021-09-17,SC,Kershaw,,,,,,42.0,2.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12251,2021-09-20,2021-09-17,SC,Kirkland,,,,,,165.0,9.0,155.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12252,2021-09-20,2021-09-17,SC,Leath,,,,,,19.0,1.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12253,2021-09-20,2021-09-17,SC,Lee,,,,,,69.0,4.0,64.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12254,2021-09-20,2021-09-17,SC,LEIBER,,,,,,38.0,0.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12255,2021-09-20,2021-09-17,SC,Livesay,,,,,,33.0,2.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12256,2021-09-20,2021-09-17,SC,MacDougall,,,,,,44.0,2.0,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12257,2021-09-20,2021-09-17,SC,Manning,,,,,,45.0,1.0,43.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12258,2021-09-20,2021-09-17,SC,McCormick,,,,,,41.0,2.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12259,2021-09-20,2021-09-17,SC,Palmer,,,,,,9.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12260,2021-09-20,2021-09-17,SC,Perry,,,,,,95.0,3.0,92.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12261,2021-09-20,2021-09-17,SC,Ridgeland,,,,,,40.0,1.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12262,2021-09-20,2021-09-17,SC,Trenton,,,,,,49.0,1.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12263,2021-09-20,2021-09-17,SC,Turbeville,,,,,,83.0,2.0,81.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12264,2021-09-20,2021-09-17,SC,Tyger River,,,,,,77.0,7.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12265,2021-09-20,2021-09-17,SC,Wateree River,,,,,,59.0,2.0,57.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12266,2021-09-20,2021-09-17,SC,NON-INSTITUTIONAL,,,,,,194.0,13.0,180.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12267,2021-09-20,2021-09-17,SC,Allendale,,,,,,,,,,629,184,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12268,2021-09-20,2021-09-17,SC,Broad River,,,,,,,,,,679,654,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12269,2021-09-20,2021-09-17,SC,Camille,,,,,,,,,,324,202,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12270,2021-09-20,2021-09-17,SC,Evans,,,,,,,,,,558,316,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12271,2021-09-20,2021-09-17,SC,Goodman,,,,,,,,,,160,67,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12272,2021-09-20,2021-09-17,SC,Kershaw,,,,,,,,,,566,528,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12273,2021-09-20,2021-09-17,SC,Kirkland,,,,,,,,,,928,258,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12274,2021-09-20,2021-09-17,SC,Leath,,,,,,,,,,268,123,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12275,2021-09-20,2021-09-17,SC,Lee,,,,,,,,,,505,714,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12276,2021-09-20,2021-09-17,SC,Lieber,,,,,,,,,,546,696,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12277,2021-09-20,2021-09-17,SC,Livesay,,,,,,,,,,275,11,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12278,2021-09-20,2021-09-17,SC,MacDougall,,,,,,,,,,472,50,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12279,2021-09-20,2021-09-17,SC,Manning,,,,,,,,,,163,79,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12280,2021-09-20,2021-09-17,SC,McCormick,,,,,,,,,,469,405,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12281,2021-09-20,2021-09-17,SC,Palmer,,,,,,,,,,104,20,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12282,2021-09-20,2021-09-17,SC,Perry,,,,,,,,,,555,252,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12283,2021-09-20,2021-09-17,SC,Ridgeland,,,,,,,,,,420,604,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12284,2021-09-20,2021-09-17,SC,Trenton,,,,,,,,,,249,217,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12285,2021-09-20,2021-09-17,SC,Turbeville,,,,,,,,,,324,652,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12286,2021-09-20,2021-09-17,SC,Tyger River,,,,,,,,,,529,189,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12287,2021-09-20,2021-09-17,SC,Wateree,,,,,,,,,,176,222,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12288,2021-09-21,2021-09-20,SC,Allendale,NR,31.0,0.0,29.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12289,2021-09-21,2021-09-20,SC,Broad River,NR,418.0,0.0,409.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12290,2021-09-21,2021-09-20,SC,Camille Graham,NR,112.0,1.0,111.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12291,2021-09-21,2021-09-20,SC,Evans,NR,114.0,0.0,112.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12292,2021-09-21,2021-09-20,SC,Goodman,NR,83.0,0.0,82.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12293,2021-09-21,2021-09-20,SC,Kershaw,NR,108.0,0.0,107.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12294,2021-09-21,2021-09-20,SC,Kirkland,NR,685.0,21.0,660.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12295,2021-09-21,2021-09-20,SC,Leath,NR,23.0,0.0,23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12296,2021-09-21,2021-09-20,SC,Lee,NR,78.0,1.0,74.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12297,2021-09-21,2021-09-20,SC,LEIBER,NR,150.0,2.0,146.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12298,2021-09-21,2021-09-20,SC,Livesay,NR,223.0,0.0,223.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12299,2021-09-21,2021-09-20,SC,MacDougall,NR,363.0,1.0,358.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12300,2021-09-21,2021-09-20,SC,Manning,NR,168.0,0.0,167.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12301,2021-09-21,2021-09-20,SC,McCormick,NR,48.0,0.0,42.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12302,2021-09-21,2021-09-20,SC,Palmer,NR,11.0,10.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12303,2021-09-21,2021-09-20,SC,Perry,NR,186.0,1.0,183.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12304,2021-09-21,2021-09-20,SC,Ridgeland,NR,105.0,1.0,102.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12305,2021-09-21,2021-09-20,SC,Trenton,NR,84.0,0.0,84.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12306,2021-09-21,2021-09-20,SC,Turbeville,NR,32.0,0.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12307,2021-09-21,2021-09-20,SC,Tyger River,NR,482.0,1.0,477.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12308,2021-09-21,2021-09-20,SC,Wateree River,NR,112.0,1.0,111.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12309,2021-09-21,2021-09-20,SC,NON-INSTITUTIONAL,NR,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12310,2021-09-21,2021-09-20,SC,Other Locations,NR,3.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12311,2021-09-21,2021-09-20,SC,Allendale,,,,,,46.0,4.0,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12312,2021-09-21,2021-09-20,SC,Broad River,,,,,,116.0,4.0,111.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12313,2021-09-21,2021-09-20,SC,Camille Graham,,,,,,70.0,0.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12314,2021-09-21,2021-09-20,SC,Evans,,,,,,56.0,3.0,53.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12315,2021-09-21,2021-09-20,SC,Goodman,,,,,,18.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12316,2021-09-21,2021-09-20,SC,Kershaw,,,,,,42.0,2.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12317,2021-09-21,2021-09-20,SC,Kirkland,,,,,,165.0,9.0,155.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12318,2021-09-21,2021-09-20,SC,Leath,,,,,,19.0,1.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12319,2021-09-21,2021-09-20,SC,Lee,,,,,,69.0,4.0,64.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12320,2021-09-21,2021-09-20,SC,LEIBER,,,,,,38.0,0.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12321,2021-09-21,2021-09-20,SC,Livesay,,,,,,33.0,2.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12322,2021-09-21,2021-09-20,SC,MacDougall,,,,,,44.0,2.0,42.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12323,2021-09-21,2021-09-20,SC,Manning,,,,,,45.0,1.0,43.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12324,2021-09-21,2021-09-20,SC,McCormick,,,,,,41.0,2.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12325,2021-09-21,2021-09-20,SC,Palmer,,,,,,9.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12326,2021-09-21,2021-09-20,SC,Perry,,,,,,95.0,3.0,92.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12327,2021-09-21,2021-09-20,SC,Ridgeland,,,,,,40.0,1.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12328,2021-09-21,2021-09-20,SC,Trenton,,,,,,49.0,1.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
12329,2021-09-21,2021-09-20,SC,Turbeville,,,,,,83.0,2.0,81.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/SC.csv
