Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_negative,fac_inc_testpending,fac_inc_recovered,fac_inc_deaths,sum_inc_vaccinated,sum_staff_positive,sum_staff_recovered,sum_staff_deaths,facility_bjs,fac_state,fac_inc_testedlocal,fac_inc_testedintake,fac_inc_pending,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,fac_inc_vaccinatedpercent,state
1900,2021-08-27,2021-08-16,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1901,2021-08-27,2021-08-16,UT,Fortitude Treatment Center,769.0,64.0,705.0,NR,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1902,2021-08-27,2021-08-16,UT,Northern Utah Community Correctional Center,977.0,28.0,949.0,NR,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1903,2021-08-27,2021-08-16,UT,Orange Street Community Correctional Center,348.0,12.0,336.0,NR,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1904,2021-08-27,2021-08-16,UT,,,,,,,,NR,452.0,444.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1905,2021-08-28,2021-08-16,UT,Utah State Prison -- Draper,18379.0,1805.0,16578.0,NR,1790.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1906,2021-08-28,2021-08-16,UT,Central Utah Correctional Facility -- Gunnison,12509.0,1118.0,11391.0,NR,1110.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.75,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1907,2021-08-28,2021-08-16,UT,Atherton Community Correctional Center,576.0,19.0,575.0,NR,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1908,2021-08-28,2021-08-16,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1909,2021-08-28,2021-08-16,UT,Fortitude Treatment Center,769.0,64.0,705.0,NR,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1910,2021-08-28,2021-08-16,UT,Northern Utah Community Correctional Center,977.0,28.0,949.0,NR,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1911,2021-08-28,2021-08-16,UT,Orange Street Community Correctional Center,348.0,12.0,336.0,NR,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1912,2021-08-28,2021-08-16,UT,,,,,,,,NR,452.0,444.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1913,2021-08-29,2021-08-16,UT,Utah State Prison -- Draper,18379.0,1805.0,16578.0,NR,1790.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1914,2021-08-29,2021-08-16,UT,Central Utah Correctional Facility -- Gunnison,12509.0,1118.0,11391.0,NR,1110.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.75,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1915,2021-08-29,2021-08-16,UT,Atherton Community Correctional Center,576.0,19.0,575.0,NR,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1916,2021-08-29,2021-08-16,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1917,2021-08-29,2021-08-16,UT,Fortitude Treatment Center,769.0,64.0,705.0,NR,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1918,2021-08-29,2021-08-16,UT,Northern Utah Community Correctional Center,977.0,28.0,949.0,NR,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1919,2021-08-29,2021-08-16,UT,Orange Street Community Correctional Center,348.0,12.0,336.0,NR,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1920,2021-08-29,2021-08-16,UT,,,,,,,,NR,452.0,444.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1921,2021-08-30,2021-08-16,UT,Utah State Prison -- Draper,18379.0,1805.0,16578.0,NR,1790.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1922,2021-08-30,2021-08-16,UT,Central Utah Correctional Facility -- Gunnison,12509.0,1118.0,11391.0,NR,1110.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.75,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1923,2021-08-30,2021-08-16,UT,Atherton Community Correctional Center,576.0,19.0,575.0,NR,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1924,2021-08-30,2021-08-16,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1925,2021-08-30,2021-08-16,UT,Fortitude Treatment Center,769.0,64.0,705.0,NR,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1926,2021-08-30,2021-08-16,UT,Northern Utah Community Correctional Center,977.0,28.0,949.0,NR,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1927,2021-08-30,2021-08-16,UT,Orange Street Community Correctional Center,348.0,12.0,336.0,NR,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1928,2021-08-30,2021-08-16,UT,,,,,,,,NR,452.0,444.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1929,2021-08-31,2021-08-16,UT,Utah State Prison -- Draper,18379.0,1805.0,16578.0,NR,1790.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1930,2021-08-31,2021-08-16,UT,Central Utah Correctional Facility -- Gunnison,12509.0,1118.0,11391.0,NR,1110.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.75,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1931,2021-08-31,2021-08-16,UT,Atherton Community Correctional Center,576.0,19.0,575.0,NR,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1932,2021-08-31,2021-08-16,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1933,2021-08-31,2021-08-16,UT,Fortitude Treatment Center,769.0,64.0,705.0,NR,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1934,2021-08-31,2021-08-16,UT,Northern Utah Community Correctional Center,977.0,28.0,949.0,NR,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1935,2021-08-31,2021-08-16,UT,Orange Street Community Correctional Center,348.0,12.0,336.0,NR,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1936,2021-08-31,2021-08-16,UT,,,,,,,,NR,452.0,444.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1937,2021-09-01,2021-08-31,UT,Utah State Prison -- Draper,19106.0,1812.0,17302.0,NR,1794.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1938,2021-09-01,2021-08-31,UT,Central Utah Correctional Facility -- Gunnison,12907.0,1122.0,11785.0,NR,1110.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1939,2021-09-01,2021-08-31,UT,Atherton Community Correctional Center,621.0,19.0,601.0,NR,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1940,2021-09-01,2021-08-31,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1941,2021-09-01,2021-08-31,UT,Fortitude Treatment Center,769.0,64.0,705.0,NR,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1942,2021-09-01,2021-08-31,UT,Northern Utah Community Correctional Center,977.0,28.0,949.0,NR,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1943,2021-09-01,2021-08-31,UT,Orange Street Community Correctional Center,386.0,12.0,374.0,NR,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1944,2021-09-01,2021-08-30,UT,,,,,,,,NR,464.0,458.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1945,2021-09-02,2021-08-31,UT,Utah State Prison -- Draper,19106.0,1812.0,17302.0,NR,1794.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1946,2021-09-02,2021-08-31,UT,Central Utah Correctional Facility -- Gunnison,12907.0,1122.0,11785.0,NR,1110.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1947,2021-09-02,2021-08-31,UT,Atherton Community Correctional Center,621.0,19.0,601.0,NR,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1948,2021-09-02,2021-08-31,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1949,2021-09-02,2021-08-31,UT,Fortitude Treatment Center,769.0,64.0,705.0,NR,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1950,2021-09-02,2021-08-31,UT,Northern Utah Community Correctional Center,977.0,28.0,949.0,NR,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1951,2021-09-02,2021-08-31,UT,Orange Street Community Correctional Center,386.0,12.0,374.0,NR,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1952,2021-09-02,2021-08-30,UT,,,,,,,,NR,464.0,458.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1953,2021-09-03,2021-08-31,UT,Utah State Prison -- Draper,19106.0,1812.0,17302.0,NR,1794.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1954,2021-09-03,2021-08-31,UT,Central Utah Correctional Facility -- Gunnison,12907.0,1122.0,11785.0,NR,1110.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1955,2021-09-03,2021-08-31,UT,Atherton Community Correctional Center,621.0,19.0,601.0,NR,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1956,2021-09-03,2021-08-31,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1957,2021-09-03,2021-08-31,UT,Fortitude Treatment Center,769.0,64.0,705.0,NR,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1958,2021-09-03,2021-08-31,UT,Northern Utah Community Correctional Center,977.0,28.0,949.0,NR,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1959,2021-09-03,2021-08-31,UT,Orange Street Community Correctional Center,386.0,12.0,374.0,NR,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1960,2021-09-03,2021-08-30,UT,,,,,,,,NR,464.0,458.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1961,2021-09-04,2021-08-31,UT,Utah State Prison -- Draper,19106.0,1812.0,17302.0,NR,1794.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1962,2021-09-04,2021-08-31,UT,Central Utah Correctional Facility -- Gunnison,12907.0,1122.0,11785.0,NR,1110.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1963,2021-09-04,2021-08-31,UT,Atherton Community Correctional Center,621.0,19.0,601.0,NR,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1964,2021-09-04,2021-08-31,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1965,2021-09-04,2021-08-31,UT,Fortitude Treatment Center,769.0,64.0,705.0,NR,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1966,2021-09-04,2021-08-31,UT,Northern Utah Community Correctional Center,977.0,28.0,949.0,NR,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1967,2021-09-04,2021-08-31,UT,Orange Street Community Correctional Center,386.0,12.0,374.0,NR,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1968,2021-09-04,2021-08-30,UT,,,,,,,,NR,464.0,458.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1969,2021-09-05,2021-08-31,UT,Utah State Prison -- Draper,19106.0,1812.0,17302.0,NR,1794.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1970,2021-09-05,2021-08-31,UT,Central Utah Correctional Facility -- Gunnison,12907.0,1122.0,11785.0,NR,1110.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1971,2021-09-05,2021-08-31,UT,Atherton Community Correctional Center,621.0,19.0,601.0,NR,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1972,2021-09-05,2021-08-31,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1973,2021-09-05,2021-08-31,UT,Fortitude Treatment Center,769.0,64.0,705.0,NR,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1974,2021-09-05,2021-08-31,UT,Northern Utah Community Correctional Center,977.0,28.0,949.0,NR,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1975,2021-09-05,2021-08-31,UT,Orange Street Community Correctional Center,386.0,12.0,374.0,NR,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1976,2021-09-05,2021-08-30,UT,,,,,,,,NR,464.0,458.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1977,2021-09-06,2021-08-31,UT,Utah State Prison -- Draper,19106.0,1812.0,17302.0,NR,1794.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1978,2021-09-06,2021-08-31,UT,Central Utah Correctional Facility -- Gunnison,12907.0,1122.0,11785.0,NR,1110.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1979,2021-09-06,2021-08-31,UT,Atherton Community Correctional Center,621.0,19.0,601.0,NR,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1980,2021-09-06,2021-08-31,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1981,2021-09-06,2021-08-31,UT,Fortitude Treatment Center,769.0,64.0,705.0,NR,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1982,2021-09-06,2021-08-31,UT,Northern Utah Community Correctional Center,977.0,28.0,949.0,NR,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1983,2021-09-06,2021-08-31,UT,Orange Street Community Correctional Center,386.0,12.0,374.0,NR,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1984,2021-09-06,2021-08-30,UT,,,,,,,,NR,464.0,458.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1985,2021-09-07,2021-08-31,UT,Utah State Prison -- Draper,19106.0,1812.0,17302.0,NR,1794.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1986,2021-09-07,2021-08-31,UT,Central Utah Correctional Facility -- Gunnison,12907.0,1122.0,11785.0,NR,1110.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1987,2021-09-07,2021-08-31,UT,Atherton Community Correctional Center,621.0,19.0,601.0,NR,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1988,2021-09-07,2021-08-31,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1989,2021-09-07,2021-08-31,UT,Fortitude Treatment Center,769.0,64.0,705.0,NR,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1990,2021-09-07,2021-08-31,UT,Northern Utah Community Correctional Center,977.0,28.0,949.0,NR,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1991,2021-09-07,2021-08-31,UT,Orange Street Community Correctional Center,386.0,12.0,374.0,NR,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1992,2021-09-07,2021-08-30,UT,,,,,,,,NR,464.0,458.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1993,2021-09-08,2021-09-03,UT,Utah State Prison -- Draper,19106.0,1812.0,17302.0,NR,1794.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1994,2021-09-08,2021-09-03,UT,Central Utah Correctional Facility -- Gunnison,12907.0,1122.0,11785.0,NR,1110.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1995,2021-09-08,2021-09-03,UT,Atherton Community Correctional Center,621.0,20.0,601.0,NR,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1996,2021-09-08,2021-09-03,UT,Bonneville Community Correctional Center,401.0,15.0,386.0,NR,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1997,2021-09-08,2021-09-03,UT,Fortitude Treatment Center,769.0,64.0,705.0,NR,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1998,2021-09-08,2021-09-03,UT,Northern Utah Community Correctional Center,977.0,28.0,949.0,NR,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
1999,2021-09-08,2021-09-03,UT,Orange Street Community Correctional Center,386.0,12.0,374.0,NR,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/UT.csv
