Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_active,fac_staff_positive,fac_staff_active,fac_inc_vaccinated,fac_inc_vaccinatedweekly,fac_staff_vaccinated,fac_staff_vaccinated_weekly,sum_inc_deaths,sum_staff_deaths,facility_bjs,fac_state,fac_inc_deaths,fac_staff_deaths,fac_inc_recovered,fac_inc_new_positive,fac_staff_recovered,fac_address,fac_zip,sum_inc_positive,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,state
2629,2021-09-11,2021-09-09,KS,*Hutchinson*,NR,1381.0,0.0,339.0,10.0,1245.0,0.0,203.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2630,2021-09-11,2021-09-09,KS,Lansing,NR,1010.0,0.0,184.0,8.0,1192.0,0.0,323.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2631,2021-09-11,2021-09-09,KS,Larned,NR,355.0,0.0,84.0,0.0,480.0,1.0,103.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2632,2021-09-11,2021-09-09,KS,Norton,NR,769.0,0.0,136.0,0.0,715.0,1.0,77.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2633,2021-09-11,2021-09-09,KS,Topeka,NR,530.0,1.0,119.0,2.0,728.0,0.0,205.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2634,2021-09-11,2021-09-09,KS,Winfield,NR,438.0,0.0,90.0,0.0,544.0,2.0,169.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2635,2021-09-11,2021-09-09,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2636,2021-09-11,2021-09-09,KS,KJCC,NR,43.0,18.0,97.0,10.0,87.0,18.0,199.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2637,2021-09-11,2021-09-09,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2638,2021-09-12,2021-09-09,KS,El Dorado,NR,997.0,1.0,245.0,1.0,1703.0,24.0,282.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2639,2021-09-12,2021-09-09,KS,Ellsworth,NR,584.0,0.0,95.0,0.0,688.0,2.0,126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2640,2021-09-12,2021-09-09,KS,*Hutchinson*,NR,1381.0,0.0,339.0,10.0,1245.0,0.0,203.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2641,2021-09-12,2021-09-09,KS,Lansing,NR,1010.0,0.0,184.0,8.0,1192.0,0.0,323.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2642,2021-09-12,2021-09-09,KS,Larned,NR,355.0,0.0,84.0,0.0,480.0,1.0,103.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2643,2021-09-12,2021-09-09,KS,Norton,NR,769.0,0.0,136.0,0.0,715.0,1.0,77.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2644,2021-09-12,2021-09-09,KS,Topeka,NR,530.0,1.0,119.0,2.0,728.0,0.0,205.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2645,2021-09-12,2021-09-09,KS,Winfield,NR,438.0,0.0,90.0,0.0,544.0,2.0,169.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2646,2021-09-12,2021-09-09,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2647,2021-09-12,2021-09-09,KS,KJCC,NR,43.0,18.0,97.0,10.0,87.0,18.0,199.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2648,2021-09-12,2021-09-09,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2649,2021-09-13,2021-09-09,KS,El Dorado,NR,997.0,1.0,245.0,1.0,1703.0,24.0,282.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2650,2021-09-13,2021-09-09,KS,Ellsworth,NR,584.0,0.0,95.0,0.0,688.0,2.0,126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2651,2021-09-13,2021-09-09,KS,*Hutchinson*,NR,1381.0,0.0,339.0,10.0,1245.0,0.0,203.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2652,2021-09-13,2021-09-09,KS,Lansing,NR,1010.0,0.0,184.0,8.0,1192.0,0.0,323.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2653,2021-09-13,2021-09-09,KS,Larned,NR,355.0,0.0,84.0,0.0,480.0,1.0,103.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2654,2021-09-13,2021-09-09,KS,Norton,NR,769.0,0.0,136.0,0.0,715.0,1.0,77.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2655,2021-09-13,2021-09-09,KS,Topeka,NR,530.0,1.0,119.0,2.0,728.0,0.0,205.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2656,2021-09-13,2021-09-09,KS,Winfield,NR,438.0,0.0,90.0,0.0,544.0,2.0,169.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2657,2021-09-13,2021-09-09,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2658,2021-09-13,2021-09-09,KS,KJCC,NR,43.0,18.0,97.0,10.0,87.0,18.0,199.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2659,2021-09-13,2021-09-09,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2660,2021-09-14,2021-09-13,KS,El Dorado,NR,997.0,1.0,245.0,1.0,1703.0,24.0,282.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2661,2021-09-14,2021-09-13,KS,Ellsworth,NR,584.0,0.0,95.0,0.0,688.0,2.0,126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2662,2021-09-14,2021-09-13,KS,*Hutchinson*,NR,1381.0,0.0,340.0,5.0,1245.0,0.0,203.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2663,2021-09-14,2021-09-13,KS,Lansing,NR,1010.0,0.0,187.0,6.0,1192.0,0.0,323.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2664,2021-09-14,2021-09-13,KS,Larned,NR,355.0,0.0,84.0,0.0,480.0,1.0,103.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2665,2021-09-14,2021-09-13,KS,Norton,NR,769.0,0.0,136.0,0.0,715.0,1.0,77.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2666,2021-09-14,2021-09-13,KS,Topeka,NR,530.0,1.0,119.0,2.0,728.0,0.0,205.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2667,2021-09-14,2021-09-13,KS,Winfield,NR,438.0,0.0,91.0,1.0,544.0,2.0,169.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2668,2021-09-14,2021-09-13,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2669,2021-09-14,2021-09-13,KS,KJCC,NR,43.0,18.0,100.0,11.0,87.0,18.0,199.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2670,2021-09-14,2021-09-13,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2671,2021-09-15,2021-09-13,KS,El Dorado,NR,997.0,1.0,245.0,1.0,1703.0,24.0,282.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2672,2021-09-15,2021-09-13,KS,Ellsworth,NR,584.0,0.0,95.0,0.0,688.0,2.0,126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2673,2021-09-15,2021-09-13,KS,*Hutchinson*,NR,1381.0,0.0,340.0,5.0,1245.0,0.0,203.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2674,2021-09-15,2021-09-13,KS,Lansing,NR,1010.0,0.0,187.0,6.0,1192.0,0.0,323.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2675,2021-09-15,2021-09-13,KS,Larned,NR,355.0,0.0,84.0,0.0,480.0,1.0,103.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2676,2021-09-15,2021-09-13,KS,Norton,NR,769.0,0.0,136.0,0.0,715.0,1.0,77.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2677,2021-09-15,2021-09-13,KS,Topeka,NR,530.0,1.0,119.0,2.0,728.0,0.0,205.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2678,2021-09-15,2021-09-13,KS,Winfield,NR,438.0,0.0,91.0,1.0,544.0,2.0,169.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2679,2021-09-15,2021-09-13,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2680,2021-09-15,2021-09-13,KS,KJCC,NR,43.0,18.0,100.0,11.0,87.0,18.0,199.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2681,2021-09-15,2021-09-13,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2682,2021-09-16,2021-09-15,KS,El Dorado,NR,997.0,1.0,245.0,1.0,1720.0,17.0,285.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2683,2021-09-16,2021-09-15,KS,Ellsworth,NR,584.0,0.0,95.0,0.0,688.0,0.0,126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2684,2021-09-16,2021-09-15,KS,*Hutchinson*,NR,1381.0,0.0,340.0,5.0,1270.0,25.0,206.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2685,2021-09-16,2021-09-15,KS,Lansing,NR,1010.0,0.0,187.0,6.0,1192.0,0.0,329.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2686,2021-09-16,2021-09-15,KS,Larned,NR,355.0,0.0,84.0,0.0,480.0,1.0,103.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2687,2021-09-16,2021-09-15,KS,Norton,NR,769.0,0.0,136.0,0.0,715.0,0.0,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2688,2021-09-16,2021-09-15,KS,Topeka,NR,530.0,1.0,119.0,2.0,738.0,10.0,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2689,2021-09-16,2021-09-15,KS,Winfield,NR,438.0,0.0,91.0,1.0,548.0,4.0,169.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2690,2021-09-16,2021-09-15,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2691,2021-09-16,2021-09-15,KS,KJCC,NR,43.0,18.0,100.0,11.0,101.0,23.0,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2692,2021-09-16,2021-09-15,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2693,2021-09-17,2021-09-16,KS,El Dorado,NR,998.0,1.0,247.0,2.0,1720.0,17.0,285.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2694,2021-09-17,2021-09-16,KS,Ellsworth,NR,584.0,0.0,95.0,0.0,688.0,0.0,126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2695,2021-09-17,2021-09-16,KS,*Hutchinson*,NR,1381.0,0.0,340.0,5.0,1270.0,25.0,206.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2696,2021-09-17,2021-09-16,KS,Lansing,NR,1010.0,0.0,188.0,4.0,1192.0,0.0,329.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2697,2021-09-17,2021-09-16,KS,Larned,NR,355.0,0.0,84.0,0.0,480.0,1.0,103.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2698,2021-09-17,2021-09-16,KS,Norton,NR,769.0,0.0,136.0,0.0,715.0,0.0,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2699,2021-09-17,2021-09-16,KS,Topeka,NR,530.0,1.0,119.0,2.0,738.0,10.0,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2700,2021-09-17,2021-09-16,KS,Winfield,NR,438.0,0.0,91.0,1.0,548.0,4.0,169.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2701,2021-09-17,2021-09-16,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2702,2021-09-17,2021-09-16,KS,KJCC,NR,43.0,1.0,102.0,8.0,101.0,23.0,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2703,2021-09-17,2021-09-16,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2704,2021-09-18,2021-09-16,KS,El Dorado,NR,998.0,1.0,247.0,2.0,1720.0,17.0,285.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2705,2021-09-18,2021-09-16,KS,Ellsworth,NR,584.0,0.0,95.0,0.0,688.0,0.0,126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2706,2021-09-18,2021-09-16,KS,*Hutchinson*,NR,1381.0,0.0,340.0,5.0,1270.0,25.0,206.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2707,2021-09-18,2021-09-16,KS,Lansing,NR,1010.0,0.0,188.0,4.0,1192.0,0.0,329.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2708,2021-09-18,2021-09-16,KS,Larned,NR,355.0,0.0,84.0,0.0,480.0,1.0,103.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2709,2021-09-18,2021-09-16,KS,Norton,NR,769.0,0.0,136.0,0.0,715.0,0.0,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2710,2021-09-18,2021-09-16,KS,Topeka,NR,530.0,1.0,119.0,2.0,738.0,10.0,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2711,2021-09-18,2021-09-16,KS,Winfield,NR,438.0,0.0,91.0,1.0,548.0,4.0,169.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2712,2021-09-18,2021-09-16,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2713,2021-09-18,2021-09-16,KS,KJCC,NR,43.0,1.0,102.0,8.0,101.0,23.0,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2714,2021-09-18,2021-09-16,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2715,2021-09-19,2021-09-16,KS,El Dorado,NR,998.0,1.0,247.0,2.0,1720.0,17.0,285.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2716,2021-09-19,2021-09-16,KS,Ellsworth,NR,584.0,0.0,95.0,0.0,688.0,0.0,126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2717,2021-09-19,2021-09-16,KS,*Hutchinson*,NR,1381.0,0.0,340.0,5.0,1270.0,25.0,206.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2718,2021-09-19,2021-09-16,KS,Lansing,NR,1010.0,0.0,188.0,4.0,1192.0,0.0,329.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2719,2021-09-19,2021-09-16,KS,Larned,NR,355.0,0.0,84.0,0.0,480.0,1.0,103.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2720,2021-09-19,2021-09-16,KS,Norton,NR,769.0,0.0,136.0,0.0,715.0,0.0,77.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2721,2021-09-19,2021-09-16,KS,Topeka,NR,530.0,1.0,119.0,2.0,738.0,10.0,205.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2722,2021-09-19,2021-09-16,KS,Winfield,NR,438.0,0.0,91.0,1.0,548.0,4.0,169.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2723,2021-09-19,2021-09-16,KS,Wichita Work Release,NR,81.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2724,2021-09-19,2021-09-16,KS,KJCC,NR,43.0,1.0,102.0,8.0,101.0,23.0,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2725,2021-09-19,2021-09-16,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2726,2021-09-20,2021-09-16,KS,El Dorado,NR,998.0,1.0,247.0,2.0,1720.0,17.0,285.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2727,2021-09-20,2021-09-16,KS,Ellsworth,NR,584.0,0.0,95.0,0.0,688.0,0.0,126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2728,2021-09-20,2021-09-16,KS,*Hutchinson*,NR,1381.0,0.0,340.0,5.0,1270.0,25.0,206.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
2729,2021-09-20,2021-09-16,KS,Lansing,NR,1010.0,0.0,188.0,4.0,1192.0,0.0,329.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
