Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_population,fac_inc_active,fac_inc_recovered,fac_inc_positive,fac_inc_negative,fac_inc_pending,fac_inc_totaltests,fac_inc_quarantined,fac_inc_deaths,facilties_inc_vaccinated,facilties_inc_vaccinatedjuvenile,sum_staff_vaccinatedfirstdose,sum_staff_vaccinatedseconddose,sum_staff_vaccinatedfirstdosejuvenile,sum_staff_vaccinatedseconddosejuvenile,sum_staff_populationcorrectional,sum_staff_populationjuvenile,sum_staff_activecorrectional,sum_staff_activejuvenile,sum_staff_recoveredcorrectional,sum_staff_recoveredjuvenile,sum_staff_positivecorrectional,sum_staff_positivejuvenile,sum_staff_negativecorrectional,sum_staff_negativejuvenile,sum_staff_pendingcorrectional,sum_staff_pendingjuvenile,sum_staff_testedcorrectional,sum_staff_testedjuvenile,sum_staff_quarantinedcorrectional,sum_staff_quarantinedjuvenile,sum_staff_deaths,sum_staff_negative,sum_staff_active,sum_staff_pending,sum_staff_tested,sum_staff_recovered,sum_staff_positive,facility_bjs,fac_state,fac_inc_tested,fac_inc_new_tested,fac_inc_pop,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_popcorrectional,sum_staff_popjuvenile,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,state
4449,2021-07-23,2021-07-22,WV,Mount Olive,1012.0,0.0,197.0,205.0,2477.0,3.0,2685.0,6.0,8.0,692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4450,2021-07-23,2021-07-22,WV,Northern,237.0,0.0,127.0,128.0,311.0,0.0,439.0,1.0,1.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4451,2021-07-23,2021-07-22,WV,Ohio County,40.0,0.0,19.0,19.0,109.0,0.0,128.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4452,2021-07-23,2021-07-22,WV,Pruntytown,152.0,0.0,55.0,55.0,422.0,0.0,477.0,16.0,0.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4453,2021-07-23,2021-07-22,WV,Salem,280.0,0.0,68.0,68.0,523.0,0.0,591.0,6.0,0.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4454,2021-07-23,2021-07-22,WV,Saint Marys,434.0,0.0,370.0,380.0,864.0,0.0,1244.0,49.0,5.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4455,2021-07-23,2021-07-22,WV,McDowell (contract),420.0,0.0,266.0,266.0,703.0,0.0,969.0,46.0,0.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4456,2021-07-23,2021-07-22,WV,Donald Kuhn,33.0,0.0,2.0,2.0,134.0,0.0,136.0,5.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4457,2021-07-23,2021-07-22,WV,Gene Spadaro,18.0,0.0,3.0,3.0,154.0,0.0,157.0,1.0,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4458,2021-07-23,2021-07-22,WV,J.M. Buckbee,20.0,0.0,1.0,1.0,70.0,0.0,71.0,0.0,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4459,2021-07-23,2021-07-22,WV,Kenneth Rubenstein,23.0,0.0,0.0,0.0,82.0,0.0,82.0,1.0,0.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4460,2021-07-23,2021-07-22,WV,Lorrie Yeager,21.0,0.0,1.0,1.0,89.0,0.0,90.0,5.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4461,2021-07-23,2021-07-22,WV,Robert Shell,18.0,0.0,2.0,2.0,272.0,0.0,274.0,6.0,0.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4462,2021-07-23,2021-07-22,WV,Sam Perdue,18.0,0.0,4.0,4.0,38.0,0.0,42.0,0.0,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4463,2021-07-23,2021-07-22,WV,James Morton,18.0,0.0,0.0,0.0,41.0,0.0,41.0,2.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4464,2021-07-23,2021-07-22,WV,Vicki Douglas,6.0,0.0,2.0,2.0,118.0,0.0,120.0,1.0,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4465,2021-07-23,2021-07-22,WV,Mulholland (contract),27.0,0.0,2.0,2.0,98.0,0.0,100.0,4.0,0.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4466,2021-07-23,2021-07-22,WV,,,,,,,,,,,,,NR,711.0,NR,206.0,1375.0,405.0,0.0,0.0,454.0,123.0,456.0,123.0,13126.0,4163.0,112.0,118.0,13499.0,4308.0,,,2.0,17289.0,0.0,230.0,17807.0,577.0,579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4467,2021-07-24,2021-07-23,WV,Denmar,190.0,0.0,62.0,62.0,345.0,0.0,407.0,12.0,0.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4468,2021-07-24,2021-07-23,WV,Huttonsville,1003.0,0.0,128.0,128.0,1162.0,0.0,1290.0,22.0,0.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4469,2021-07-24,2021-07-23,WV,Lakin,549.0,1.0,266.0,267.0,1421.0,14.0,1702.0,17.0,0.0,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4470,2021-07-24,2021-07-23,WV,Martinsburg,110.0,0.0,12.0,12.0,493.0,0.0,505.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4471,2021-07-24,2021-07-23,WV,Mount Olive,1012.0,0.0,197.0,205.0,2477.0,3.0,2685.0,6.0,8.0,692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4472,2021-07-24,2021-07-23,WV,Northern,237.0,0.0,127.0,128.0,311.0,0.0,439.0,1.0,1.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4473,2021-07-24,2021-07-23,WV,Ohio County,40.0,0.0,19.0,19.0,109.0,0.0,128.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4474,2021-07-24,2021-07-23,WV,Pruntytown,152.0,0.0,55.0,55.0,422.0,0.0,477.0,16.0,0.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4475,2021-07-24,2021-07-23,WV,Salem,280.0,0.0,68.0,68.0,523.0,0.0,591.0,6.0,0.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4476,2021-07-24,2021-07-23,WV,Saint Marys,434.0,0.0,370.0,380.0,864.0,0.0,1244.0,49.0,5.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4477,2021-07-24,2021-07-23,WV,McDowell (contract),420.0,0.0,266.0,266.0,703.0,0.0,969.0,46.0,0.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4478,2021-07-24,2021-07-23,WV,Donald Kuhn,33.0,0.0,2.0,2.0,134.0,0.0,136.0,5.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4479,2021-07-24,2021-07-23,WV,Gene Spadaro,18.0,0.0,3.0,3.0,154.0,0.0,157.0,1.0,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4480,2021-07-24,2021-07-23,WV,J.M. Buckbee,20.0,0.0,1.0,1.0,70.0,0.0,71.0,0.0,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4481,2021-07-24,2021-07-23,WV,Kenneth Rubenstein,23.0,0.0,0.0,0.0,82.0,0.0,82.0,1.0,0.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4482,2021-07-24,2021-07-23,WV,Lorrie Yeager,21.0,0.0,1.0,1.0,89.0,0.0,90.0,5.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4483,2021-07-24,2021-07-23,WV,Robert Shell,18.0,0.0,2.0,2.0,272.0,0.0,274.0,6.0,0.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4484,2021-07-24,2021-07-23,WV,Sam Perdue,18.0,0.0,4.0,4.0,38.0,0.0,42.0,0.0,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4485,2021-07-24,2021-07-23,WV,James Morton,18.0,0.0,0.0,0.0,41.0,0.0,41.0,2.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4486,2021-07-24,2021-07-23,WV,Vicki Douglas,6.0,0.0,2.0,2.0,118.0,0.0,120.0,1.0,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4487,2021-07-24,2021-07-23,WV,Mulholland (contract),27.0,0.0,2.0,2.0,98.0,0.0,100.0,4.0,0.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4488,2021-07-24,2021-07-23,WV,,,,,,,,,,,,,NR,711.0,NR,206.0,1375.0,405.0,0.0,0.0,454.0,123.0,456.0,123.0,13126.0,4163.0,112.0,118.0,13499.0,4308.0,,,2.0,17289.0,0.0,230.0,17807.0,577.0,579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4489,2021-07-25,2021-07-23,WV,Denmar,190.0,0.0,62.0,62.0,345.0,0.0,407.0,12.0,0.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4490,2021-07-25,2021-07-23,WV,Huttonsville,1003.0,0.0,128.0,128.0,1162.0,0.0,1290.0,22.0,0.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4491,2021-07-25,2021-07-23,WV,Lakin,549.0,1.0,266.0,267.0,1421.0,14.0,1702.0,17.0,0.0,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4492,2021-07-25,2021-07-23,WV,Martinsburg,110.0,0.0,12.0,12.0,493.0,0.0,505.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4493,2021-07-25,2021-07-23,WV,Mount Olive,1012.0,0.0,197.0,205.0,2477.0,3.0,2685.0,6.0,8.0,692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4494,2021-07-25,2021-07-23,WV,Northern,237.0,0.0,127.0,128.0,311.0,0.0,439.0,1.0,1.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4495,2021-07-25,2021-07-23,WV,Ohio County,40.0,0.0,19.0,19.0,109.0,0.0,128.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4496,2021-07-25,2021-07-23,WV,Pruntytown,152.0,0.0,55.0,55.0,422.0,0.0,477.0,16.0,0.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4497,2021-07-25,2021-07-23,WV,Salem,280.0,0.0,68.0,68.0,523.0,0.0,591.0,6.0,0.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4498,2021-07-25,2021-07-23,WV,Saint Marys,434.0,0.0,370.0,380.0,864.0,0.0,1244.0,49.0,5.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4499,2021-07-25,2021-07-23,WV,McDowell (contract),420.0,0.0,266.0,266.0,703.0,0.0,969.0,46.0,0.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4500,2021-07-25,2021-07-23,WV,Donald Kuhn,33.0,0.0,2.0,2.0,134.0,0.0,136.0,5.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4501,2021-07-25,2021-07-23,WV,Gene Spadaro,18.0,0.0,3.0,3.0,154.0,0.0,157.0,1.0,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4502,2021-07-25,2021-07-23,WV,J.M. Buckbee,20.0,0.0,1.0,1.0,70.0,0.0,71.0,0.0,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4503,2021-07-25,2021-07-23,WV,Kenneth Rubenstein,23.0,0.0,0.0,0.0,82.0,0.0,82.0,1.0,0.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4504,2021-07-25,2021-07-23,WV,Lorrie Yeager,21.0,0.0,1.0,1.0,89.0,0.0,90.0,5.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4505,2021-07-25,2021-07-23,WV,Robert Shell,18.0,0.0,2.0,2.0,272.0,0.0,274.0,6.0,0.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4506,2021-07-25,2021-07-23,WV,Sam Perdue,18.0,0.0,4.0,4.0,38.0,0.0,42.0,0.0,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4507,2021-07-25,2021-07-23,WV,James Morton,18.0,0.0,0.0,0.0,41.0,0.0,41.0,2.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4508,2021-07-25,2021-07-23,WV,Vicki Douglas,6.0,0.0,2.0,2.0,118.0,0.0,120.0,1.0,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4509,2021-07-25,2021-07-23,WV,Mulholland (contract),27.0,0.0,2.0,2.0,98.0,0.0,100.0,4.0,0.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4510,2021-07-25,2021-07-23,WV,,,,,,,,,,,,,NR,711.0,NR,206.0,1375.0,405.0,0.0,0.0,454.0,123.0,456.0,123.0,13126.0,4163.0,112.0,118.0,13499.0,4308.0,,,2.0,17289.0,0.0,230.0,17807.0,577.0,579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4511,2021-07-26,2021-07-23,WV,Denmar,190.0,0.0,62.0,62.0,345.0,0.0,407.0,12.0,0.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4512,2021-07-26,2021-07-23,WV,Huttonsville,1003.0,0.0,128.0,128.0,1162.0,0.0,1290.0,22.0,0.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4513,2021-07-26,2021-07-23,WV,Lakin,549.0,1.0,266.0,267.0,1421.0,14.0,1702.0,17.0,0.0,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4514,2021-07-26,2021-07-23,WV,Martinsburg,110.0,0.0,12.0,12.0,493.0,0.0,505.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4515,2021-07-26,2021-07-23,WV,Mount Olive,1012.0,0.0,197.0,205.0,2477.0,3.0,2685.0,6.0,8.0,692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4516,2021-07-26,2021-07-23,WV,Northern,237.0,0.0,127.0,128.0,311.0,0.0,439.0,1.0,1.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4517,2021-07-26,2021-07-23,WV,Ohio County,40.0,0.0,19.0,19.0,109.0,0.0,128.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4518,2021-07-26,2021-07-23,WV,Pruntytown,152.0,0.0,55.0,55.0,422.0,0.0,477.0,16.0,0.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4519,2021-07-26,2021-07-23,WV,Salem,280.0,0.0,68.0,68.0,523.0,0.0,591.0,6.0,0.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4520,2021-07-26,2021-07-23,WV,Saint Marys,434.0,0.0,370.0,380.0,864.0,0.0,1244.0,49.0,5.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4521,2021-07-26,2021-07-23,WV,McDowell (contract),420.0,0.0,266.0,266.0,703.0,0.0,969.0,46.0,0.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4522,2021-07-26,2021-07-23,WV,Donald Kuhn,33.0,0.0,2.0,2.0,134.0,0.0,136.0,5.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4523,2021-07-26,2021-07-23,WV,Gene Spadaro,18.0,0.0,3.0,3.0,154.0,0.0,157.0,1.0,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
4524,2021-07-26,2021-07-23,WV,J.M. Buckbee,20.0,0.0,1.0,1.0,70.0,0.0,71.0,0.0,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
