Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_testsconducted,fac_inc_recovered,fac_inc_deaths,fac_inc_positivetests,fac_inc_active,fac_inc_totalpositive,sum_inc_tested,sum_inc_vaccinated,sum_staff_onleave,sum_staff_recovered,sum_staff_active,sum_staff_positive,sum_staff_deaths,inc_capacity_femalestate,inc_capacity_maleprivate,inc_capacity_malestate,inc_vacancy_femalestate,inc_vacancy_maleprivate,inc_vacancy_malestate,inc_population_femalestate,inc_population_maleprivate,inc_population_malestate,inc_population_femalestatevaccancyrate,inc_population_maleprivatevaccancyrate,inc_population_malestatevaccancyrate,sum_staff_vaccinated,facility_bjs,fac_state,fac_inc_positive,fac_inc_tested,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_privprison,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,scrapedate\,state
...6384,,2021-09-29,CO,Rifle CC,1366.0,NR,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-03,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6385,,2021-09-29,CO,San Carlos CF,3593.0,NR,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-03,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6386,,2021-09-29,CO,Skyline CC,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-03,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6387,,2021-09-29,CO,Sterling CF,32056.0,NR,10.0,1480.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-03,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6388,,2021-09-29,CO,Trinidad CF,5045.0,NR,0.0,331.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-03,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6389,,2021-09-29,CO,Youthful Offender System,2551.0,NR,0.0,144.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-03,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6390,,2021-09-29,CO,,,,,,,9119.0,22445.0,12007.0,131.0,2242.0,48.0,1884.0,NR,1248.0,2985.0,11467.0,146.0,608.0,1327.0,800.0,2549.0,9724.0,0.481865284974093,0.200439146800502,0.230513571259001,4517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-03,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6391,,2021-09-29,CO,Arkansas Valley Correctional Facility,6496.0,NR,4.0,949.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6392,,2021-09-29,CO,Arrowhead CF,5910.0,NR,1.0,361.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6393,,2021-09-29,CO,Bent County CF,11134.0,NR,2.0,1090.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6394,,2021-09-29,CO,Buena Vista Correctional Complex,32079.0,NR,1.0,554.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6395,,2021-09-29,CO,Centennial CF,25608.0,NR,0.0,245.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6396,,2021-09-29,CO,Centennial Correctional South Facility,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6397,,2021-09-29,CO,Colorado Correctional Center,3382.0,NR,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6398,,2021-09-29,CO,Colorado State Penitentiary,11038.0,NR,0.0,159.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6399,,2021-09-29,CO,Colorado Territorial CF,8672.0,NR,5.0,576.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6400,,2021-09-29,CO,Crowley County CF,27923.0,NR,1.0,861.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6401,,2021-09-29,CO,Delta CF,3431.0,NR,0.0,160.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6402,,2021-09-29,CO,Denver Reception & Diagnostic Center,20002.0,NR,1.0,76.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6403,,2021-09-29,CO,Denver Womens CF,17296.0,NR,0.0,144.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6404,,2021-09-29,CO,Four Mile CF,5007.0,NR,0.0,411.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6405,,2021-09-29,CO,Fremont CF,20860.0,NR,4.0,784.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6406,,2021-09-29,CO,La Vista CF,5782.0,NR,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6407,,2021-09-29,CO,Limon CF,4751.0,NR,0.0,750.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6408,,2021-09-29,CO,Rifle CC,1366.0,NR,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6409,,2021-09-29,CO,San Carlos CF,3593.0,NR,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6410,,2021-09-29,CO,Skyline CC,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6411,,2021-09-29,CO,Sterling CF,32056.0,NR,10.0,1480.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6412,,2021-09-29,CO,Trinidad CF,5045.0,NR,0.0,331.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6413,,2021-09-29,CO,Youthful Offender System,2551.0,NR,0.0,144.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6414,,2021-09-29,CO,,,,,,,9119.0,22445.0,12007.0,131.0,2242.0,48.0,1884.0,NR,1248.0,2985.0,11467.0,146.0,608.0,1327.0,800.0,2549.0,9724.0,0.481865284974093,0.200439146800502,0.230513571259001,4517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-04,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6415,,2021-09-29,CO,Arkansas Valley Correctional Facility,6496.0,NR,4.0,949.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6416,,2021-09-29,CO,Arrowhead CF,5910.0,NR,1.0,361.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6417,,2021-09-29,CO,Bent County CF,11134.0,NR,2.0,1090.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6418,,2021-09-29,CO,Buena Vista Correctional Complex,32079.0,NR,1.0,554.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6419,,2021-09-29,CO,Centennial CF,25608.0,NR,0.0,245.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6420,,2021-09-29,CO,Centennial Correctional South Facility,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6421,,2021-09-29,CO,Colorado Correctional Center,3382.0,NR,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6422,,2021-09-29,CO,Colorado State Penitentiary,11038.0,NR,0.0,159.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6423,,2021-09-29,CO,Colorado Territorial CF,8672.0,NR,5.0,576.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6424,,2021-09-29,CO,Crowley County CF,27923.0,NR,1.0,861.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6425,,2021-09-29,CO,Delta CF,3431.0,NR,0.0,160.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6426,,2021-09-29,CO,Denver Reception & Diagnostic Center,20002.0,NR,1.0,76.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6427,,2021-09-29,CO,Denver Womens CF,17296.0,NR,0.0,144.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6428,,2021-09-29,CO,Four Mile CF,5007.0,NR,0.0,411.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6429,,2021-09-29,CO,Fremont CF,20860.0,NR,4.0,784.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6430,,2021-09-29,CO,La Vista CF,5782.0,NR,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6431,,2021-09-29,CO,Limon CF,4751.0,NR,0.0,750.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6432,,2021-09-29,CO,Rifle CC,1366.0,NR,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6433,,2021-09-29,CO,San Carlos CF,3593.0,NR,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6434,,2021-09-29,CO,Skyline CC,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6435,,2021-09-29,CO,Sterling CF,32056.0,NR,10.0,1480.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6436,,2021-09-29,CO,Trinidad CF,5045.0,NR,0.0,331.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6437,,2021-09-29,CO,Youthful Offender System,2551.0,NR,0.0,144.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6438,,2021-09-29,CO,,,,,,,9119.0,22445.0,12007.0,131.0,2242.0,48.0,1884.0,NR,1248.0,2985.0,11467.0,146.0,608.0,1327.0,800.0,2549.0,9724.0,0.481865284974093,0.200439146800502,0.230513571259001,4517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-05,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6439,,2021-09-29,CO,Arkansas Valley Correctional Facility,6496.0,NR,4.0,949.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6440,,2021-09-29,CO,Arrowhead CF,5910.0,NR,1.0,361.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6441,,2021-09-29,CO,Bent County CF,11134.0,NR,2.0,1090.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6442,,2021-09-29,CO,Buena Vista Correctional Complex,32079.0,NR,1.0,554.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6443,,2021-09-29,CO,Centennial CF,25608.0,NR,0.0,245.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6444,,2021-09-29,CO,Centennial Correctional South Facility,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6445,,2021-09-29,CO,Colorado Correctional Center,3382.0,NR,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6446,,2021-09-29,CO,Colorado State Penitentiary,11038.0,NR,0.0,159.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6447,,2021-09-29,CO,Colorado Territorial CF,8672.0,NR,5.0,576.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6448,,2021-09-29,CO,Crowley County CF,27923.0,NR,1.0,861.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6449,,2021-09-29,CO,Delta CF,3431.0,NR,0.0,160.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6450,,2021-09-29,CO,Denver Reception & Diagnostic Center,20002.0,NR,1.0,76.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6451,,2021-09-29,CO,Denver Womens CF,17296.0,NR,0.0,144.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6452,,2021-09-29,CO,Four Mile CF,5007.0,NR,0.0,411.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6453,,2021-09-29,CO,Fremont CF,20860.0,NR,4.0,784.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6454,,2021-09-29,CO,La Vista CF,5782.0,NR,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6455,,2021-09-29,CO,Limon CF,4751.0,NR,0.0,750.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6456,,2021-09-29,CO,Rifle CC,1366.0,NR,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6457,,2021-09-29,CO,San Carlos CF,3593.0,NR,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6458,,2021-09-29,CO,Skyline CC,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6459,,2021-09-29,CO,Sterling CF,32056.0,NR,10.0,1480.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6460,,2021-09-29,CO,Trinidad CF,5045.0,NR,0.0,331.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6461,,2021-09-29,CO,Youthful Offender System,2551.0,NR,0.0,144.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6462,,2021-09-29,CO,,,,,,,9119.0,22445.0,12007.0,131.0,2242.0,48.0,1884.0,NR,1248.0,2985.0,11467.0,146.0,608.0,1327.0,800.0,2549.0,9724.0,0.481865284974093,0.200439146800502,0.230513571259001,4517.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6463,,2021-10-06,CO,Arkansas Valley Correctional Facility,7492.0,NR,4.0,945.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6464,,2021-10-06,CO,Arrowhead CF,5949.0,NR,1.0,360.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6465,,2021-10-06,CO,Bent County CF,11164.0,NR,2.0,1089.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6466,,2021-10-06,CO,Buena Vista Correctional Complex,32724.0,NR,1.0,553.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6467,,2021-10-06,CO,Centennial CF,25619.0,NR,0.0,233.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6468,,2021-10-06,CO,Centennial Correctional South Facility,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6469,,2021-10-06,CO,Colorado Correctional Center,3402.0,NR,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6470,,2021-10-06,CO,Colorado State Penitentiary,11059.0,NR,0.0,156.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6471,,2021-10-06,CO,Colorado Territorial CF,9211.0,NR,5.0,578.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6472,,2021-10-06,CO,Crowley County CF,27985.0,NR,1.0,861.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6473,,2021-10-06,CO,Delta CF,3446.0,NR,0.0,158.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
...6474,,2021-10-06,CO,Denver Reception & Diagnostic Center,20331.0,NR,1.0,75.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CO.csv
