Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_staff_positive,fac_staff_active,fac_staff_negative,fac_staff_pending,fac_staff_deaths,fac_staff_recovered,fac_inc_positive,fac_inc_negative,fac_inc_pending,fac_inc_deaths,fac_inc_recovered,fac_inc_tested,fac_staff_tested,fac_inc_active,fac_inc_asymptomatic,fac_inc_population,sum_inc_vaccinated_dose1,sum_inc_vaccinated_dose2,sum_staff_vaccinated_dose1,sum_staff_vaccinated_dose2,sum_inc_positiveamin,sum_inc_positiveasian,sum_inc_positiveblack,sum_inc_positivehispanic,sum_inc_positiveother,sum_inc_positivewhite,sum_inc_positive18,sum_inc_positive18_1,sum_inc_positive2534,sum_inc_positive3544,sum_inc_positive4554,sum_inc_positive5564,sum_inc_positive65,sum_inc_deathsasian,sum_inc_deathsblack,sum_inc_deathshispanic,sum_inc_deathswhite,x42,facility_bjs,fac_state,fac_inc_released,fac_inc_symptomatic,fac_inc_transferred,fac_inc_hospital,fac_inc_surveillance,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_deaths,sum_staff_positive,sum_staff_tested,match,bjs_fac_state,bjs_fac_id,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_changeuse,bjs_fac_changeclose,sum_inc_positive18...31,sum_inc_positive18...32,...42,state
5049,2021-07-21,NR,PA,​Laurel Highlands,197.0,NR,NR,NR,NR,NR,535.0,NR,NR,15.0,NR,6603.0,NR,NR,NR,774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5050,2021-07-21,NR,PA,​Mahanoy,223.0,NR,NR,NR,NR,NR,396.0,NR,NR,6.0,NR,3935.0,NR,NR,NR,2190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5051,2021-07-21,NR,PA,​Mercer,104.0,NR,NR,NR,NR,NR,246.0,NR,NR,6.0,NR,1662.0,NR,NR,NR,1005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5052,2021-07-21,NR,PA,​Muncy,181.0,NR,NR,NR,NR,NR,486.0,NR,NR,1.0,NR,6683.0,NR,6.0,NR,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5053,2021-07-21,NR,PA,​Phoenix,289.0,6.0,NR,NR,NR,NR,229.0,NR,NR,17.0,NR,5375.0,NR,1.0,NR,2965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5054,2021-07-21,NR,PA,​Pine Grove,112.0,NR,NR,NR,NR,NR,155.0,NR,NR,1.0,NR,945.0,NR,NR,NR,924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5055,2021-07-21,NR,PA,​Quehanna Boot Camp,87.0,NR,NR,NR,NR,NR,226.0,NR,NR,NR,NR,1318.0,NR,NR,NR,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5056,2021-07-21,NR,PA,​Retreat,4.0,NR,NR,NR,NR,NR,8.0,NR,NR,NR,NR,928.0,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5057,2021-07-21,NR,PA,​Rockview,267.0,NR,NR,NR,NR,NR,130.0,NR,NR,2.0,NR,1552.0,NR,1.0,NR,1388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5058,2021-07-21,NR,PA,​Smithfield,215.0,NR,NR,NR,NR,NR,984.0,NR,NR,6.0,NR,33198.0,NR,18.0,NR,1294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5059,2021-07-21,NR,PA,​Somerset,214.0,2.0,NR,NR,NR,NR,626.0,NR,NR,4.0,NR,7520.0,NR,NR,NR,1966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5060,2021-07-21,NR,PA,​Waymart,260.0,1.0,NR,NR,NR,NR,845.0,NR,NR,16.0,NR,8172.0,NR,1.0,NR,764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5061,2021-07-21,NR,PA,,,,,,,,,,,,,,,,,,178,28787,10,3532,12,38,4582,1109,73,5431,,,3271,3127,2034,1495,689,2,67,8,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,625.0,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5062,2021-07-22,NR,PA,​Albion,235.0,2.0,NR,NR,NR,NR,729.0,NR,NR,3.0,NR,4143.0,NR,1.0,NR,2158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5063,2021-07-22,NR,PA,​Benner Township,186.0,1.0,NR,NR,NR,NR,236.0,NR,NR,8.0,NR,1768.0,NR,NR,NR,1899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5064,2021-07-22,NR,PA,​Cambridge Springs,91.0,NR,NR,NR,NR,NR,718.0,NR,NR,1.0,NR,3815.0,NR,NR,NR,884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5065,2021-07-22,NR,PA,Camp Hill​,312.0,NR,NR,NR,NR,NR,695.0,NR,NR,4.0,NR,15685.0,NR,2.0,NR,2181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5066,2021-07-22,NR,PA,​Chester,180.0,4.0,NR,NR,NR,NR,224.0,NR,NR,12.0,NR,2535.0,NR,1.0,NR,1038.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5067,2021-07-22,NR,PA,​Coal Township,203.0,NR,NR,NR,NR,NR,523.0,NR,NR,3.0,NR,9404.0,NR,NR,NR,1803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5068,2021-07-22,NR,PA,​Dallas,275.0,2.0,NR,NR,NR,NR,1278.0,NR,NR,11.0,NR,8815.0,NR,NR,NR,1476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5069,2021-07-22,NR,PA,​Fayette,209.0,4.0,NR,NR,NR,NR,113.0,NR,NR,4.0,NR,2116.0,NR,1.0,NR,1919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5070,2021-07-22,NR,PA,​Forest,152.0,1.0,NR,NR,NR,NR,1000.0,NR,NR,6.0,NR,3942.0,NR,NR,NR,2244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5071,2021-07-22,NR,PA,​Frackville,148.0,1.0,NR,NR,NR,NR,113.0,NR,NR,1.0,NR,1895.0,NR,NR,NR,1054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5072,2021-07-22,NR,PA,​Greene,219.0,1.0,NR,NR,NR,NR,180.0,NR,NR,1.0,NR,3594.0,NR,NR,NR,1672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5073,2021-07-22,NR,PA,​Houtzdale,162.0,1.0,NR,NR,NR,NR,257.0,NR,NR,3.0,NR,1670.0,NR,NR,NR,2326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5074,2021-07-22,NR,PA,​Huntingdon,198.0,NR,NR,NR,NR,NR,313.0,NR,NR,8.0,NR,2324.0,NR,1.0,NR,1693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5075,2021-07-22,NR,PA,​Laurel Highlands,197.0,NR,NR,NR,NR,NR,535.0,NR,NR,15.0,NR,6603.0,NR,NR,NR,774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5076,2021-07-22,NR,PA,​Mahanoy,223.0,NR,NR,NR,NR,NR,396.0,NR,NR,6.0,NR,3935.0,NR,NR,NR,2190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5077,2021-07-22,NR,PA,​Mercer,104.0,NR,NR,NR,NR,NR,246.0,NR,NR,6.0,NR,1662.0,NR,NR,NR,1005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5078,2021-07-22,NR,PA,​Muncy,181.0,NR,NR,NR,NR,NR,486.0,NR,NR,1.0,NR,6683.0,NR,6.0,NR,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5079,2021-07-22,NR,PA,​Phoenix,289.0,6.0,NR,NR,NR,NR,229.0,NR,NR,17.0,NR,5375.0,NR,1.0,NR,2965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5080,2021-07-22,NR,PA,​Pine Grove,112.0,NR,NR,NR,NR,NR,155.0,NR,NR,1.0,NR,945.0,NR,NR,NR,924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5081,2021-07-22,NR,PA,​Quehanna Boot Camp,87.0,NR,NR,NR,NR,NR,226.0,NR,NR,NR,NR,1318.0,NR,NR,NR,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5082,2021-07-22,NR,PA,​Retreat,4.0,NR,NR,NR,NR,NR,8.0,NR,NR,NR,NR,928.0,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5083,2021-07-22,NR,PA,​Rockview,267.0,NR,NR,NR,NR,NR,130.0,NR,NR,2.0,NR,1552.0,NR,1.0,NR,1388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5084,2021-07-22,NR,PA,​Smithfield,215.0,NR,NR,NR,NR,NR,984.0,NR,NR,6.0,NR,33198.0,NR,18.0,NR,1294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5085,2021-07-22,NR,PA,​Somerset,214.0,2.0,NR,NR,NR,NR,626.0,NR,NR,4.0,NR,7520.0,NR,NR,NR,1966.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5086,2021-07-22,NR,PA,​Waymart,260.0,1.0,NR,NR,NR,NR,845.0,NR,NR,16.0,NR,8172.0,NR,1.0,NR,764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5087,2021-07-22,NR,PA,,,,,,,,,,,,,,,,,,178,28787,10,3532,12,38,4582,1109,73,5431,,,3271,3127,2034,1495,689,2,67,8,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,625.0,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5088,2021-07-23,NR,PA,​Albion,235.0,2.0,NR,NR,NR,NR,730.0,NR,NR,4.0,NR,4190.0,NR,1.0,NR,2118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,link,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5089,2021-07-23,NR,PA,​Benner Township,186.0,1.0,NR,NR,NR,NR,236.0,NR,NR,8.0,NR,1783.0,NR,NR,NR,1923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5090,2021-07-23,NR,PA,​Cambridge Springs,91.0,NR,NR,NR,NR,NR,719.0,NR,NR,1.0,NR,3839.0,NR,NR,NR,873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5091,2021-07-23,NR,PA,Camp Hill​,312.0,NR,NR,NR,NR,NR,695.0,NR,NR,4.0,NR,15867.0,NR,1.0,NR,2161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5092,2021-07-23,NR,PA,​Chester,180.0,4.0,NR,NR,NR,NR,224.0,NR,NR,12.0,NR,2546.0,NR,NR,NR,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5093,2021-07-23,NR,PA,​Coal Township,203.0,NR,NR,NR,NR,NR,523.0,NR,NR,3.0,NR,9442.0,NR,NR,NR,1799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5094,2021-07-23,NR,PA,​Dallas,275.0,2.0,NR,NR,NR,NR,1278.0,NR,NR,11.0,NR,8815.0,NR,NR,NR,1475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5095,2021-07-23,NR,PA,​Fayette,209.0,4.0,NR,NR,NR,NR,113.0,NR,NR,5.0,NR,2118.0,NR,NR,NR,1905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5096,2021-07-23,NR,PA,​Forest,152.0,1.0,NR,NR,NR,NR,1000.0,NR,NR,6.0,NR,3958.0,NR,NR,NR,2243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5097,2021-07-23,NR,PA,​Frackville,148.0,1.0,NR,NR,NR,NR,113.0,NR,NR,1.0,NR,1911.0,NR,NR,NR,1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5098,2021-07-23,NR,PA,​Greene,219.0,1.0,NR,NR,NR,NR,180.0,NR,NR,1.0,NR,3643.0,NR,NR,NR,1671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5099,2021-07-23,NR,PA,​Houtzdale,163.0,1.0,NR,NR,NR,NR,257.0,NR,NR,3.0,NR,1684.0,NR,NR,NR,2325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5100,2021-07-23,NR,PA,​Huntingdon,198.0,NR,NR,NR,NR,NR,313.0,NR,NR,8.0,NR,2335.0,NR,NR,NR,1701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5101,2021-07-23,NR,PA,​Laurel Highlands,197.0,NR,NR,NR,NR,NR,536.0,NR,NR,15.0,NR,6664.0,NR,3.0,NR,802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5102,2021-07-23,NR,PA,​Mahanoy,223.0,NR,NR,NR,NR,NR,396.0,NR,NR,6.0,NR,3963.0,NR,NR,NR,2185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5103,2021-07-23,NR,PA,​Mercer,104.0,NR,NR,NR,NR,NR,246.0,NR,NR,6.0,NR,1679.0,NR,NR,NR,1034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5104,2021-07-23,NR,PA,​Muncy,181.0,NR,NR,NR,NR,NR,486.0,NR,NR,1.0,NR,6747.0,NR,NR,NR,998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5105,2021-07-23,NR,PA,​Phoenix,289.0,6.0,NR,NR,NR,NR,229.0,NR,NR,17.0,NR,5460.0,NR,1.0,NR,2997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5106,2021-07-23,NR,PA,​Pine Grove,112.0,NR,NR,NR,NR,NR,155.0,NR,NR,1.0,NR,946.0,NR,NR,NR,932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5107,2021-07-23,NR,PA,​Quehanna Boot Camp,87.0,NR,NR,NR,NR,NR,226.0,NR,NR,NR,NR,1331.0,NR,2.0,NR,332.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5108,2021-07-23,NR,PA,​Retreat,4.0,NR,NR,NR,NR,NR,8.0,NR,NR,NR,NR,928.0,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5109,2021-07-23,NR,PA,​Rockview,267.0,NR,NR,NR,NR,NR,130.0,NR,NR,2.0,NR,1563.0,NR,NR,NR,1404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5110,2021-07-23,NR,PA,​Smithfield,215.0,NR,NR,NR,NR,NR,984.0,NR,NR,6.0,NR,34356.0,NR,13.0,NR,1350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5111,2021-07-23,NR,PA,​Somerset,214.0,2.0,NR,NR,NR,NR,626.0,NR,NR,4.0,NR,7538.0,NR,NR,NR,1955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5112,2021-07-23,NR,PA,​Waymart,260.0,1.0,NR,NR,NR,NR,845.0,NR,NR,16.0,NR,8185.0,NR,NR,NR,760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5113,2021-07-23,NR,PA,,,,,,,,,,,,,,,,,,191,28798,10,3530,12,38,4584,1109,73,5436,,,3274,3129,2036,1495,689,2,67,8,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,625.0,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5114,2021-07-24,NR,PA,​Albion,235.0,2.0,NR,NR,NR,NR,730.0,NR,NR,4.0,NR,4190.0,NR,1.0,NR,2118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,link,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5115,2021-07-24,NR,PA,​Benner Township,186.0,1.0,NR,NR,NR,NR,236.0,NR,NR,8.0,NR,1783.0,NR,NR,NR,1923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5116,2021-07-24,NR,PA,​Cambridge Springs,91.0,NR,NR,NR,NR,NR,719.0,NR,NR,1.0,NR,3839.0,NR,NR,NR,873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5117,2021-07-24,NR,PA,Camp Hill​,312.0,NR,NR,NR,NR,NR,695.0,NR,NR,4.0,NR,15867.0,NR,1.0,NR,2161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5118,2021-07-24,NR,PA,​Chester,180.0,4.0,NR,NR,NR,NR,224.0,NR,NR,12.0,NR,2546.0,NR,NR,NR,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5119,2021-07-24,NR,PA,​Coal Township,203.0,NR,NR,NR,NR,NR,523.0,NR,NR,3.0,NR,9442.0,NR,NR,NR,1799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5120,2021-07-24,NR,PA,​Dallas,275.0,2.0,NR,NR,NR,NR,1278.0,NR,NR,11.0,NR,8815.0,NR,NR,NR,1475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5121,2021-07-24,NR,PA,​Fayette,209.0,4.0,NR,NR,NR,NR,113.0,NR,NR,5.0,NR,2118.0,NR,NR,NR,1905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
5122,2021-07-24,NR,PA,​Forest,152.0,1.0,NR,NR,NR,NR,1000.0,NR,NR,6.0,NR,3958.0,NR,NR,NR,2243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/PA.csv
