Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_asymptomatic,fac_inc_symptomatic,fac_inc_deaths,fac_staff_positivecorrectional,fac_staff_positivecontract,sum_inc_tested,sum_inc_recovered,sum_inc_positive,sum_staff_recovered,sum_staff_positive,sum_staff_deaths,sum_inc_vaccinations_dose1,sum_inc_vaccinations_dose2,sum_staff_vaccinations_dose1,sum_staff_vaccinations_dose2,facility_bjs,fac_state,fac_inc_positive,fac_staff_positive,fac_inc_recovered,fac_inc_active,fac_inc_activeasymptomatic,fac_inc_activesymptomatic,fac_staff_recovered,fac_staff_active,fac_address,fac_zip,sum_inc_deaths,sum_inc_vaccinated,sum_staff_vaccinated,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_zip2,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,sum_inc_pvaccinated_dose1,sum_inc_vaccinations_booster,state
2034,2021-08-20,2021-07-23,DE,James T. Vaughn Correctional Center,1.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2035,2021-08-20,2021-07-23,DE,Howard R. Young Correctional Institution,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2036,2021-08-20,2021-07-23,DE,Delores J. Baylor Woman's Correctional Institution,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2037,2021-08-20,2021-07-23,DE,Sussex Correctional Institution,1.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2038,2021-08-20,2021-07-23,DE,Sussex Community Corrections,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2039,2021-08-20,2021-07-23,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2040,2021-08-20,2021-07-23,DE,Hazel D. Plant Woman's Treatment Facility,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2041,2021-08-20,2021-07-23,DE,Plummer Community Corrections,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2042,2021-08-20,2021-07-23,DE,,,,,,,15841,1994.0,2016.0,771.0,772.0,NR,2902,2555,1311.0,1166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2043,2021-08-23,2021-07-23,DE,James T. Vaughn Correctional Center,1.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2044,2021-08-23,2021-07-23,DE,Howard R. Young Correctional Institution,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2045,2021-08-23,2021-07-23,DE,Delores J. Baylor Woman's Correctional Institution,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2046,2021-08-23,2021-07-23,DE,Sussex Correctional Institution,1.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2047,2021-08-23,2021-07-23,DE,Sussex Community Corrections,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2048,2021-08-23,2021-07-23,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2049,2021-08-23,2021-07-23,DE,Hazel D. Plant Woman's Treatment Facility,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2050,2021-08-23,2021-07-23,DE,Plummer Community Corrections,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2051,2021-08-23,2021-07-23,DE,,,,,,,15841,1994.0,2016.0,771.0,772.0,NR,2902,2555,1311.0,1166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2052,2021-08-21,2021-07-23,DE,James T. Vaughn Correctional Center,1.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2053,2021-08-21,2021-07-23,DE,Howard R. Young Correctional Institution,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2054,2021-08-21,2021-07-23,DE,Delores J. Baylor Woman's Correctional Institution,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2055,2021-08-21,2021-07-23,DE,Sussex Correctional Institution,1.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2056,2021-08-21,2021-07-23,DE,Sussex Community Corrections,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2057,2021-08-21,2021-07-23,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2058,2021-08-21,2021-07-23,DE,Hazel D. Plant Woman's Treatment Facility,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2059,2021-08-21,2021-07-23,DE,Plummer Community Corrections,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2060,2021-08-21,2021-07-23,DE,,,,,,,15841,1994.0,2016.0,771.0,772.0,NR,2902,2555,1311.0,1166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2061,2021-08-22,2021-07-23,DE,James T. Vaughn Correctional Center,1.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2062,2021-08-22,2021-07-23,DE,Howard R. Young Correctional Institution,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2063,2021-08-22,2021-07-23,DE,Delores J. Baylor Woman's Correctional Institution,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2064,2021-08-22,2021-07-23,DE,Sussex Correctional Institution,1.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2065,2021-08-22,2021-07-23,DE,Sussex Community Corrections,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2066,2021-08-22,2021-07-23,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2067,2021-08-22,2021-07-23,DE,Hazel D. Plant Woman's Treatment Facility,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2068,2021-08-22,2021-07-23,DE,Plummer Community Corrections,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2069,2021-08-22,2021-07-23,DE,,,,,,,15841,1994.0,2016.0,771.0,772.0,NR,2902,2555,1311.0,1166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2070,2021-08-24,2021-07-23,DE,James T. Vaughn Correctional Center,1.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2071,2021-08-24,2021-07-23,DE,Howard R. Young Correctional Institution,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2072,2021-08-24,2021-07-23,DE,Delores J. Baylor Woman's Correctional Institution,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2073,2021-08-24,2021-07-23,DE,Sussex Correctional Institution,1.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2074,2021-08-24,2021-07-23,DE,Sussex Community Corrections,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2075,2021-08-24,2021-07-23,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2076,2021-08-24,2021-07-23,DE,Hazel D. Plant Woman's Treatment Facility,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2077,2021-08-24,2021-07-23,DE,Plummer Community Corrections,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2078,2021-08-24,2021-07-23,DE,,,,,,,15841,1994.0,2016.0,771.0,772.0,NR,2902,2555,1311.0,1166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2079,2021-08-25,2021-07-23,DE,James T. Vaughn Correctional Center,1.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2080,2021-08-25,2021-07-23,DE,Howard R. Young Correctional Institution,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2081,2021-08-25,2021-07-23,DE,Delores J. Baylor Woman's Correctional Institution,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2082,2021-08-25,2021-07-23,DE,Sussex Correctional Institution,1.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2083,2021-08-25,2021-07-23,DE,Sussex Community Corrections,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2084,2021-08-25,2021-07-23,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2085,2021-08-25,2021-07-23,DE,Hazel D. Plant Woman's Treatment Facility,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2086,2021-08-25,2021-07-23,DE,Plummer Community Corrections,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2087,2021-08-25,2021-07-23,DE,,,,,,,15841,1994.0,2016.0,771.0,772.0,NR,2902,2555,1311.0,1166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2088,2021-08-26,2021-07-23,DE,James T. Vaughn Correctional Center,1.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2089,2021-08-26,2021-07-23,DE,Howard R. Young Correctional Institution,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2090,2021-08-26,2021-07-23,DE,Delores J. Baylor Woman's Correctional Institution,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2091,2021-08-26,2021-07-23,DE,Sussex Correctional Institution,1.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2092,2021-08-26,2021-07-23,DE,Sussex Community Corrections,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2093,2021-08-26,2021-07-23,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2094,2021-08-26,2021-07-23,DE,Hazel D. Plant Woman's Treatment Facility,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2095,2021-08-26,2021-07-23,DE,Plummer Community Corrections,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2096,2021-08-26,2021-07-23,DE,,,,,,,15841,1994.0,2016.0,771.0,772.0,NR,2902,2555,1311.0,1166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2097,2021-08-27,2021-08-26,DE,James T. Vaughn Correctional Center,0.0,0.0,8.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2098,2021-08-27,2021-08-26,DE,Howard R. Young Correctional Institution,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2099,2021-08-27,2021-08-26,DE,Delores J. Baylor Woman's Correctional Institution,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2100,2021-08-27,2021-08-26,DE,Sussex Correctional Institution,0.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2101,2021-08-27,2021-08-26,DE,Sussex Community Corrections,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2102,2021-08-27,2021-08-26,DE,Morris Community Corrections Center,0.0,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2103,2021-08-27,2021-08-26,DE,Hazel D. Plant Woman's Treatment Facility,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2104,2021-08-27,2021-08-26,DE,Plummer Community Corrections,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2105,2021-08-27,2021-08-26,DE,,,,,,,18985,2018.0,2031.0,776.0,784.0,NR,2881,2575,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2106,2021-08-30,2021-08-26,DE,James T. Vaughn Correctional Center,0.0,0.0,8.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2107,2021-08-30,2021-08-26,DE,Howard R. Young Correctional Institution,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2108,2021-08-30,2021-08-26,DE,Delores J. Baylor Woman's Correctional Institution,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2109,2021-08-30,2021-08-26,DE,Sussex Correctional Institution,0.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2110,2021-08-30,2021-08-26,DE,Sussex Community Corrections,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2111,2021-08-30,2021-08-26,DE,Morris Community Corrections Center,0.0,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2112,2021-08-30,2021-08-26,DE,Hazel D. Plant Woman's Treatment Facility,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2113,2021-08-30,2021-08-26,DE,Plummer Community Corrections,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2114,2021-08-30,2021-08-26,DE,,,,,,,18985,2018.0,2031.0,776.0,784.0,NR,2881,2575,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2115,2021-08-28,2021-08-26,DE,James T. Vaughn Correctional Center,0.0,0.0,8.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2116,2021-08-28,2021-08-26,DE,Howard R. Young Correctional Institution,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2117,2021-08-28,2021-08-26,DE,Delores J. Baylor Woman's Correctional Institution,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2118,2021-08-28,2021-08-26,DE,Sussex Correctional Institution,0.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2119,2021-08-28,2021-08-26,DE,Sussex Community Corrections,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2120,2021-08-28,2021-08-26,DE,Morris Community Corrections Center,0.0,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2121,2021-08-28,2021-08-26,DE,Hazel D. Plant Woman's Treatment Facility,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2122,2021-08-28,2021-08-26,DE,Plummer Community Corrections,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2123,2021-08-28,2021-08-26,DE,,,,,,,18985,2018.0,2031.0,776.0,784.0,NR,2881,2575,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2124,2021-08-29,2021-08-26,DE,James T. Vaughn Correctional Center,0.0,0.0,8.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
2125,2021-08-29,2021-08-26,DE,Howard R. Young Correctional Institution,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
