Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_positive,fac_inc_activeasymptomatic,sum_inc_tested,fac_inc_activesymptomatic,sum_inc_hospitalized,sum_inc_recovered,sum_inc_deaths,sum_staff_positive,sum_staff_active,sum_staff_vaccinatedfirstdose,sum_staff_vaccinatedseconddose,sum_inc_vaccinatedfirstdose,sum_inc_vaccinatedseconddose,sum_staff_deaths,facility_bjs,fac_state,fac_inc_recovered,fac_inc_negative,fac_inc_returned,fac_address,fac_zip,sum_inc_positive,sum_inc_vaccinated,sum_staff_vaccinated,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,...1,state
3825,,2021-09-03,CT,Cheshire CI,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3826,,2021-09-03,CT,Corrigan-Radgowski,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3827,,2021-09-03,CT,Garner CI,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3828,,2021-09-03,CT,Hartford CC,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3829,,2021-09-03,CT,MacDougall-Walker,751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3830,,2021-09-03,CT,Manson Youth,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3831,,2021-09-03,CT,New Haven CC,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3832,,2021-09-03,CT,Northern CI,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3833,,2021-09-03,CT,MacDougall-Walker Infirmary,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3834,,2021-09-03,CT,Osborn CI,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3835,,2021-09-03,CT,Carl Robinson CI,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3836,,2021-09-03,CT,Willard-Cybulski,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3837,,2021-09-03,CT,York CI,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3838,,2021-09-03,CT,,,32.0,NR,72.0,0.0,4597.0,19.0,NR,71.0,2697.0,NR,4861.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-06,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3839,,2021-09-03,CT,Bridgeport CC,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3840,,2021-09-03,CT,Brooklyn CI,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3841,,2021-09-03,CT,Cheshire CI,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3842,,2021-09-03,CT,Corrigan-Radgowski,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3843,,2021-09-03,CT,Garner CI,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3844,,2021-09-03,CT,Hartford CC,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3845,,2021-09-03,CT,MacDougall-Walker,751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3846,,2021-09-03,CT,Manson Youth,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3847,,2021-09-03,CT,New Haven CC,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3848,,2021-09-03,CT,Northern CI,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3849,,2021-09-03,CT,MacDougall-Walker Infirmary,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3850,,2021-09-03,CT,Osborn CI,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3851,,2021-09-03,CT,Carl Robinson CI,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3852,,2021-09-03,CT,Willard-Cybulski,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3853,,2021-09-03,CT,York CI,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3854,,2021-09-03,CT,,,32.0,NR,72.0,0.0,4597.0,19.0,NR,71.0,2697.0,NR,4861.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-07,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3855,,2021-09-08,CT,Bridgeport CC,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3856,,2021-09-08,CT,Brooklyn CI,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3857,,2021-09-08,CT,Cheshire CI,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3858,,2021-09-08,CT,Corrigan-Radgowski,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3859,,2021-09-08,CT,Garner CI,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3860,,2021-09-08,CT,Hartford CC,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3861,,2021-09-08,CT,MacDougall-Walker,751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3862,,2021-09-08,CT,Manson Youth,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3863,,2021-09-08,CT,New Haven CC,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3864,,2021-09-08,CT,Northern CI,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3865,,2021-09-08,CT,MacDougall-Walker Infirmary,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3866,,2021-09-08,CT,Osborn CI,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3867,,2021-09-08,CT,Carl Robinson CI,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3868,,2021-09-08,CT,Willard-Cybulski,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3869,,2021-09-08,CT,York CI,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3870,,2021-09-08,CT,,,32.0,NR,70.0,0.0,4597.0,19.0,NR,51.0,2697.0,NR,4861.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-08,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3871,,2021-09-08,CT,Bridgeport CC,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3872,,2021-09-08,CT,Brooklyn CI,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3873,,2021-09-08,CT,Cheshire CI,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3874,,2021-09-08,CT,Corrigan-Radgowski,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3875,,2021-09-08,CT,Garner CI,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3876,,2021-09-08,CT,Hartford CC,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3877,,2021-09-08,CT,MacDougall-Walker,751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3878,,2021-09-08,CT,Manson Youth,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3879,,2021-09-08,CT,New Haven CC,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3880,,2021-09-08,CT,Northern CI,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3881,,2021-09-08,CT,MacDougall-Walker Infirmary,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3882,,2021-09-08,CT,Osborn CI,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3883,,2021-09-08,CT,Carl Robinson CI,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3884,,2021-09-08,CT,Willard-Cybulski,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3885,,2021-09-08,CT,York CI,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3886,,2021-09-08,CT,,,32.0,NR,70.0,0.0,4597.0,19.0,NR,51.0,2697.0,NR,4861.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-09,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3887,,2021-09-09,CT,Bridgeport CC,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3888,,2021-09-09,CT,Brooklyn CI,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3889,,2021-09-09,CT,Cheshire CI,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3890,,2021-09-09,CT,Corrigan-Radgowski,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3891,,2021-09-09,CT,Garner CI,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3892,,2021-09-09,CT,Hartford CC,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3893,,2021-09-09,CT,MacDougall-Walker,751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3894,,2021-09-09,CT,Manson Youth,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3895,,2021-09-09,CT,New Haven CC,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3896,,2021-09-09,CT,Northern CI,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3897,,2021-09-09,CT,MacDougall-Walker Infirmary,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3898,,2021-09-09,CT,Osborn CI,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3899,,2021-09-09,CT,Carl Robinson CI,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3900,,2021-09-09,CT,Willard-Cybulski,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3901,,2021-09-09,CT,York CI,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3902,,2021-09-09,CT,,,25.0,NR,70.0,0.0,4597.0,19.0,NR,41.0,2697.0,NR,4861.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-10,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3903,,2021-09-10,CT,Bridgeport CC,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3904,,2021-09-10,CT,Brooklyn CI,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3905,,2021-09-10,CT,Cheshire CI,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3906,,2021-09-10,CT,Corrigan-Radgowski,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3907,,2021-09-10,CT,Garner CI,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3908,,2021-09-10,CT,Hartford CC,433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3909,,2021-09-10,CT,MacDougall-Walker,751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3910,,2021-09-10,CT,Manson Youth,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3911,,2021-09-10,CT,New Haven CC,580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3912,,2021-09-10,CT,Northern CI,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3913,,2021-09-10,CT,MacDougall-Walker Infirmary,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3914,,2021-09-10,CT,Osborn CI,566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3915,,2021-09-10,CT,Carl Robinson CI,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3916,,2021-09-10,CT,Willard-Cybulski,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3917,,2021-09-10,CT,York CI,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3918,,2021-09-10,CT,,,22.0,NR,70.0,0.0,4642.0,20.0,NR,41.0,2697.0,NR,4861.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-11,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3919,,2021-09-10,CT,Bridgeport CC,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3920,,2021-09-10,CT,Brooklyn CI,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3921,,2021-09-10,CT,Cheshire CI,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3922,,2021-09-10,CT,Corrigan-Radgowski,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3923,,2021-09-10,CT,Garner CI,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3924,,2021-09-10,CT,Hartford CC,433.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3925,,2021-09-10,CT,MacDougall-Walker,751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3926,,2021-09-10,CT,Manson Youth,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3927,,2021-09-10,CT,New Haven CC,580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3928,,2021-09-10,CT,Northern CI,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3929,,2021-09-10,CT,MacDougall-Walker Infirmary,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3930,,2021-09-10,CT,Osborn CI,566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3931,,2021-09-10,CT,Carl Robinson CI,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3932,,2021-09-10,CT,Willard-Cybulski,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3933,,2021-09-10,CT,York CI,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3934,,2021-09-10,CT,,,22.0,NR,70.0,0.0,4642.0,20.0,NR,41.0,2697.0,NR,4861.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-12,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3935,,2021-09-10,CT,Bridgeport CC,394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-13,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
3936,,2021-09-10,CT,Brooklyn CI,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-13,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
